repo_id,repo_name,n_stars,n_stars_low_activity,n_stars_latest,p_stars_low_activity
MDEwOlJlcG9zaXRvcnkzNTg3Nzk3MzM=,XJP-GIT/AntiZhaPian,3391,60,3148.0,0.017693895606015926
R_kgDOJHqFBA,202252197/ChatGPT_JCM,2884,51,2949.0,0.01768377253814147
MDEwOlJlcG9zaXRvcnk2MDYwNjc1MA==,CTeX-org/lshort-zh-cn,2829,50,2943.0,0.017674089784376106
MDEwOlJlcG9zaXRvcnk0NzA3MTk0MQ==,redux-saga/redux-saga,5774,102,22530.0,0.01766539660547281
MDEwOlJlcG9zaXRvcnkxMDk0ODQzNjU=,fengdu78/Coursera-ML-AndrewNg-Notes,24005,424,31746.0,0.017662986877733804
MDEwOlJlcG9zaXRvcnkyMTc5OTIw,woocommerce/woocommerce,4759,84,9342.0,0.01765076696785039
MDEwOlJlcG9zaXRvcnkyNDczODY1MTk=,covid19india/covid19india-react,7708,136,6862.0,0.017644006227296314
MDEwOlJlcG9zaXRvcnkxMjA0NDEzMg==,bitcoinbook/bitcoinbook,12830,226,23450.0,0.017614964925954792
MDEwOlJlcG9zaXRvcnkxMTE0NTU4Njc=,smartcontractkit/chainlink,6714,118,6956.0,0.01757521596663688
MDEwOlJlcG9zaXRvcnkxODA0NDUyNg==,StreisandEffect/streisand,6717,118,23171.0,0.017567366383802293
MDEwOlJlcG9zaXRvcnkyNjgzNTA2ODE=,Rem0o/FanControl.Releases,13783,242,13974.0,0.017557861133280128
MDEwOlJlcG9zaXRvcnk0MDgwODM5NDI=,ophub/amlogic-s9xxx-armbian,5753,101,5899.0,0.01755605770902138
MDEwOlJlcG9zaXRvcnk5NTcxMjYxNA==,Xaymar/obs-StreamFX,3817,67,3923.0,0.0175530521351847
MDEwOlJlcG9zaXRvcnk4OTAzMzU1Ng==,firebase/firebase-ios-sdk,4729,83,5585.0,0.017551279340241067
MDEwOlJlcG9zaXRvcnkxNTk3NTQzOQ==,jlmakes/scrollreveal,4957,87,22349.0,0.01755093806737946
R_kgDOJuY2VA,Snoopy1866/LiTiaotiao-Custom-Rules,10431,183,10274.0,0.017543859649122806
MDEwOlJlcG9zaXRvcnk1MTI3NTk4NA==,LumaTeam/Luma3DS,2966,52,5234.0,0.01753202966958867
R_kgDOLKSz_A,InkboxSoftware/excelCPU,4222,74,4419.0,0.01752723827569872
MDEwOlJlcG9zaXRvcnk0ODY1NTA=,h5bp/html5-boilerplate,17117,300,56458.0,0.01752643570719168
MDEwOlJlcG9zaXRvcnkxMDYxODcwOTM=,saysky/ForestBlog,4166,73,4490.0,0.017522803648583773
MDEwOlJlcG9zaXRvcnkxMjc5ODgwMTE=,macrozheng/mall,65389,1143,77480.0,0.01748000428206579
MDEwOlJlcG9zaXRvcnkyMzM0NzIxOTk=,massgravel/Microsoft-Activation-Scripts,94321,1648,97425.0,0.017472249021956935
MDEwOlJlcG9zaXRvcnkzMzg5OTQwNDY=,biuuu/genshin-wish-export,3379,59,3755.0,0.01746078721515241
MDEwOlJlcG9zaXRvcnkyMzY2Mzc2ODM=,tangyudi/Ai-Learn,9167,160,9617.0,0.017453910766881204
R_kgDOMjGyPA,facebookresearch/sapiens,3897,68,4079.0,0.017449319989735694
MDEwOlJlcG9zaXRvcnkxNTE3MjAxNjg=,kangjianwei/Data-Structure,3616,63,3569.0,0.017422566371681415
MDEwOlJlcG9zaXRvcnk5MTYyOTgxNg==,freqtrade/freqtrade,27913,486,28269.0,0.017411242073585784
MDEwOlJlcG9zaXRvcnkxODQ0MjUx,tastejs/todomvc,4654,81,28595.0,0.017404383326171037
R_kgDOHEaR0g,lstprjct/IDM-Activation-Script,9197,160,9338.0,0.017396977275198434
,iperov/DeepFaceLab,44026,765,,0.01737609594330623
MDEwOlJlcG9zaXRvcnk3MjY4NTAyNg==,MicrosoftDocs/azure-docs,8291,144,10232.0,0.01736823061150645
R_kgDOKHXA9Q,qiuyu96/CoDeF,4780,83,4828.0,0.017364016736401675
MDEwOlJlcG9zaXRvcnkyMTQ4NDc4MQ==,jumpserver/jumpserver,16784,291,25232.0,0.017337940896091517
MDEwOlJlcG9zaXRvcnk1NTA1ODMxNw==,threat9/routersploit,5598,97,12134.0,0.017327617006073597
MDEwOlJlcG9zaXRvcnk0MDI5NDUzNDk=,StarRocks/starrocks,8379,145,8737.0,0.01730516768110753
MDEwOlJlcG9zaXRvcnkyNTYyNzUx,zxing/zxing,11388,197,32698.0,0.017298911134527573
R_kgDOMPGEJg,meta-llama/llama-models,4108,71,4258.0,0.017283349561830575
MDEwOlJlcG9zaXRvcnkzMDg3NzA=,heartcombo/devise,4692,81,23942.0,0.017263427109974423
MDEwOlJlcG9zaXRvcnk4MTU5ODk2MQ==,python/cpython,41598,718,62643.0,0.017260445213712197
MDEwOlJlcG9zaXRvcnkxOTc0NTAwNA==,odoo/odoo,25123,433,37789.0,0.01723520280221311
MDEwOlJlcG9zaXRvcnk2MDE1OTk5Nw==,YiiGuxing/TranslationPlugin,8822,152,11245.0,0.01722965313987758
R_kgDOJ1nV0g,agefanscom/website,5871,101,6098.0,0.0172032021802078
R_kgDOJRlwiQ,ikaijua/Awesome-AITools,4015,69,4262.0,0.017185554171855542
R_kgDOLswedA,bepass-org/oblivion-desktop,4890,84,4904.0,0.01717791411042945
MDEwOlJlcG9zaXRvcnkyODEyNzg2ODA=,shufo/vscode-blade-formatter,4196,72,4222.0,0.017159199237368923
MDEwOlJlcG9zaXRvcnkxMzk2NjIyMjE=,a597873885/webfunny_monitor,5024,86,5028.0,0.01711783439490446
MDEwOlJlcG9zaXRvcnk0NTgwNTg=,symfony/symfony,11158,191,29661.0,0.017117763039971323
R_kgDOK6SKAw,apple/ml-mgie,3631,62,3840.0,0.01707518589920132
MDEwOlJlcG9zaXRvcnk3MzQ5MzQ=,pugjs/pug,4635,79,21650.0,0.01704422869471413
MDEwOlJlcG9zaXRvcnkxMTgzMDI5ODM=,maziarraissi/PINNs,3521,60,3728.0,0.017040613462084634
MDEwOlJlcG9zaXRvcnkzMzU2OTEzNQ==,ReactiveX/RxSwift,9096,155,24342.0,0.017040457343887424
MDEwOlJlcG9zaXRvcnkxNTgwODUx,dimsemenov/PhotoSwipe,6522,111,24138.0,0.01701931922723091
R_kgDOHLej9w,JunkFood02/Seal,10578,180,10946.0,0.017016449234259785
MDEwOlJlcG9zaXRvcnkxOTk1NzAwNzE=,2dust/v2rayN,69996,1191,67636.0,0.0170152580147437
MDEwOlJlcG9zaXRvcnkzOTUwNzU5OTI=,amd64fox/SpotX,6525,111,13504.0,0.017011494252873564
R_kgDOJF7eUA,thinkingjimmy/Learning-Prompt,4941,84,5193.0,0.01700060716454159
MDEwOlJlcG9zaXRvcnk4NTExMTQyMg==,WillKoehrsen/Data-Analysis,3353,57,5177.0,0.016999701759618253
MDEwOlJlcG9zaXRvcnkxNDYyMzk4NjM=,hugetiny/awesome-vpn,3061,52,3916.0,0.016987912446912775
MDEwOlJlcG9zaXRvcnk5MjEwNDgwMw==,mozilla/send,7241,123,13232.0,0.016986604060212677
MDEwOlJlcG9zaXRvcnkxNDg0OTY2ODc=,yudaocode/SpringBoot-Labs,3306,56,19007.0,0.01693889897156685
MDEwOlJlcG9zaXRvcnkyODI2NjYwNTQ=,woniudiancang/bee,2954,50,2922.0,0.016926201760324982
R_kgDOGMq5Hw,TechXueXi/techxuexi-js,3724,63,3743.0,0.016917293233082706
MDEwOlJlcG9zaXRvcnkxMzI0NjQzOTU=,Snailclimb/JavaGuide,108833,1838,146181.0,0.016888259994670734
R_kgDOIlUl1A,askrella/whatsapp-chatgpt,3021,51,3422.0,0.016881827209533268
R_kgDOL_gZKg,THU-MIG/yolov10,9241,156,9581.0,0.01688128990369008
,UNC0V3R3D/Flipper_Zero-BadUsb,2963,50,,0.016874789065136685
MDEwOlJlcG9zaXRvcnkyMjYzNzYxOQ==,AdguardTeam/AdguardFilters,2964,50,3120.0,0.016869095816464237
MDEwOlJlcG9zaXRvcnkzNDQxOTA0Nzg=,microsoft/AI-For-Beginners,32802,552,34275.0,0.016828242180354856
MDEwOlJlcG9zaXRvcnkxMzg2MjM4MQ==,DrKLO/Telegram,14864,250,24848.0,0.016819160387513455
MDEwOlJlcG9zaXRvcnkxODg3MDM5NDQ=,midudev/aprendiendo-react,7254,122,7498.0,0.016818307140887785
R_kgDOGPcX0Q,BartoszCichecki/LenovoLegionToolkit,5175,87,5260.0,0.01681159420289855
MDEwOlJlcG9zaXRvcnkyNjY0MTc3NzI=,SimplifyJobs/Summer2024-Internships,10707,180,34295.0,0.016811431773606052
MDEwOlJlcG9zaXRvcnk3NzE4OTA0Mw==,bailicangdu/vue2-elm,15846,266,40947.0,0.016786570743405275
MDEwOlJlcG9zaXRvcnkyNjA4MDA3NzM=,huangsam/ultimate-python,5307,89,5061.0,0.01677030337290371
MDEwOlJlcG9zaXRvcnkxMzEwNDQxMjg=,PaddlePaddle/PARL,3102,52,3253.0,0.016763378465506126
R_kgDOH-NDRw,2hacc/TVBox,4714,79,4646.0,0.01675859142978362
MDEwOlJlcG9zaXRvcnkxNDMxNzU0OTY=,cabaletta/baritone,7646,128,7159.0,0.01674077949254512
MDEwOlJlcG9zaXRvcnk1Mjc0ODk0,spesmilo/electrum,4660,78,7383.0,0.016738197424892704
,hwanz/SS-SSR-V2ray,3764,63,,0.0167375132837407
MDEwOlJlcG9zaXRvcnkzNTY1NTM1Mw==,michaelliao/learn-python3,2990,50,6237.0,0.016722408026755852
MDEwOlJlcG9zaXRvcnkzMjQ0NTMyMzc=,filipedeschamps/tabnews.com.br,5089,85,5200.0,0.016702692080958932
R_kgDOJQK9zA,xtekky/gpt4free,60480,1009,60164.0,0.016683201058201057
MDEwOlJlcG9zaXRvcnkxNzYyMDM0Nw==,aspnet/AspNetCore,3298,55,35270.0,0.016676773802304427
MDEwOlJlcG9zaXRvcnk0MjAwOTc1OA==,MetaMask/metamask-extension,9417,157,11921.0,0.01667197621323139
MDEwOlJlcG9zaXRvcnk4MjQzNjY5MQ==,guyueyingmu/avbook,10739,179,9464.0,0.01666821864233169
MDEwOlJlcG9zaXRvcnkyMTI2MjQ0,twbs/bootstrap,50719,844,170320.0,0.016640706638537825
R_kgDOJDEsQg,pkuliyi2015/multidiffusion-upscaler-for-automatic1111,4449,74,4725.0,0.01663295122499438
MDEwOlJlcG9zaXRvcnk1MDE1MTA3NQ==,markerikson/react-redux-links,6254,104,22582.0,0.016629357211384713
MDEwOlJlcG9zaXRvcnkxMTEyMDUzMjg=,233boy/v2ray,22484,373,24299.0,0.01658957480875289
MDEwOlJlcG9zaXRvcnkyNTMxNTI4MDA=,HuanCheng65/TiebaLite,3743,62,3509.0,0.016564253272775848
R_kgDOLCZ7-A,kentcdodds/react-fundamentals,5435,90,203.0,0.01655933762649494
MDEwOlJlcG9zaXRvcnkzNzQ0ODQ1MQ==,mattermost/mattermost,5316,88,30249.0,0.01655379984951091
MDEwOlJlcG9zaXRvcnk2MzQ3NzY2MA==,TheAlgorithms/Java,48701,806,58867.0,0.016549968173138127
,DevSwanson/how-to-create-honeypot-token,3084,51,,0.016536964980544747
MDEwOlJlcG9zaXRvcnk2NTM4ODkxNw==,jakevdp/PythonDataScienceHandbook,26136,432,42859.0,0.01652892561983471
,ChinaVolvocars/jd_maotai_seckill,3570,59,,0.016526610644257703
R_kgDOKMNg3A,OpenBMB/ChatDev,24580,406,25284.0,0.016517493897477625
MDEwOlJlcG9zaXRvcnkyNDU0Mzg5ODk=,JAVClub/core,3392,56,2851.0,0.01650943396226415
MDEwOlJlcG9zaXRvcnk1OTY3NjE3MQ==,Klipper3d/klipper,5634,93,9336.0,0.01650692225772098
R_kgDOI1kycw,greatfrontend/awesome-front-end-system-design,5393,89,5593.0,0.016502874096050436
MDEwOlJlcG9zaXRvcnk2NzA5NTU4Ng==,Manisso/fsociety,7039,116,10526.0,0.01647961358147464
MDEwOlJlcG9zaXRvcnk5MTU3MzUzOA==,testerSunshine/12306,30344,500,33848.0,0.016477722119694175
R_kgDOK4XENw,krishnaik06/Roadmap-To-Learn-Generative-AI-In-2024,3099,51,3129.0,0.016456921587608905
MDEwOlJlcG9zaXRvcnkyNjEyMzg5ODQ=,Abdess/retroarch_system,3100,51,3178.0,0.016451612903225808
MDEwOlJlcG9zaXRvcnk5OTE3NjM4Mw==,singgel/JAVA,5716,94,5542.0,0.016445066480055982
MDEwOlJlcG9zaXRvcnk3MzY4MTUwOA==,Tencent/wepy,6081,100,22507.0,0.0164446637066272
MDEwOlJlcG9zaXRvcnkzODA5NTk1NA==,eternnoir/pyTelegramBotAPI,6750,111,8038.0,0.016444444444444446
MDEwOlJlcG9zaXRvcnkyNDgzNzI0NDE=,filamentphp/filament,14309,235,18117.0,0.016423230134880146
MDEwOlJlcG9zaXRvcnk0NTU2MDA=,facebook/hhvm,3107,51,18143.0,0.016414547795300934
MDEwOlJlcG9zaXRvcnkyNTk4NTg4MjE=,peng-zhihui/Project-Quantum,3111,51,3150.0,0.01639344262295082
MDEwOlJlcG9zaXRvcnkxNzMzMTc3Njk=,pamoroso/free-python-books,4825,79,4719.0,0.01637305699481865
MDEwOlJlcG9zaXRvcnkzMTc5MjgyNA==,flutter/flutter,113076,1851,165175.0,0.01636952138384803
R_kgDOHmtVcg,RipplePiam/MobaXterm-Chinese-Simplified,3729,61,3777.0,0.016358272995441136
R_kgDOLAgryw,danielmiessler/fabric,22443,367,23335.0,0.016352537539544625
MDEwOlJlcG9zaXRvcnk0MDQ4NDM5OA==,discordjs/discord.js,23795,389,25294.0,0.01634797226308048
MDEwOlJlcG9zaXRvcnkxNTAzNjc2ODk=,corpnewt/gibMacOS,6061,99,5830.0,0.016333938294010888
R_kgDOG535Mg,alembics/disco-diffusion,7409,121,7473.0,0.016331488729923068
MDEwOlJlcG9zaXRvcnkzNDM1MzUyMTc=,LSPosed/LSPatch,6799,111,6861.0,0.016325930283865274
MDEwOlJlcG9zaXRvcnk3MzkxMjYx,trustedsec/social-engineer-toolkit,6617,108,10777.0,0.01632159588937585
MDEwOlJlcG9zaXRvcnkxNTIzNDkyMjQ=,Data-Camp/WeApp_Demos,3990,65,4421.0,0.016290726817042606
MDEwOlJlcG9zaXRvcnk1NTIyODI0OQ==,uBlockOrigin/uAssets,3195,52,4055.0,0.016275430359937403
MDEwOlJlcG9zaXRvcnkzMjQyOTUxNDI=,TurboWay/bigdata_analyse,3875,63,3890.0,0.01625806451612903
R_kgDOHUp50g,liyupi/sql-generator,3323,54,3409.0,0.016250376166114956
MDEwOlJlcG9zaXRvcnkyODY0OTAwNjU=,UnityTechnologies/open-project-1,6345,103,5706.0,0.01623325453112687
MDEwOlJlcG9zaXRvcnkxMTk0OTcyNDY=,ant-design/ant-design-landing,5791,94,6171.0,0.016232084268692798
R_kgDOL5OWWw,unclecode/crawl4ai,8938,145,9496.0,0.016222868650704856
R_kgDOIgud1w,pathwaycom/pathway,3639,59,3845.0,0.01621324539708711
MDEwOlJlcG9zaXRvcnkzNjg5MTg2Nw==,angular/angular-cli,7526,122,26739.0,0.016210470369386127
MDEwOlJlcG9zaXRvcnkxODc5NjE5MDc=,gedoor/legado,28035,454,28633.0,0.016194043160335295
R_kgDOM2j76g,nadimkobeissi/mkbsd,3339,54,3470.0,0.016172506738544475
MDEwOlJlcG9zaXRvcnk3NDA4MTA4,RT-Thread/rt-thread,7926,128,10370.0,0.016149381781478678
MDEwOlJlcG9zaXRvcnkxNDY2MTk1NTY=,trekhleb/learn-python,14305,231,16269.0,0.01614819993009437
MDEwOlJlcG9zaXRvcnk1MTg2MzU0Nw==,ageron/handson-ml,12150,196,25170.0,0.016131687242798353
R_kgDOLYpP_w,HumanAIGC/EMO,7394,119,7436.0,0.016094130375980526
MDEwOlJlcG9zaXRvcnkxNTQ1MjkxOQ==,ethereum/go-ethereum,27911,449,47283.0,0.016086847479488374
MDEwOlJlcG9zaXRvcnkyNjM0NTMwNTc=,corona-warn-app/cwa-documentation,3794,61,3278.0,0.016078017923036373
MDEwOlJlcG9zaXRvcnkxMTYyMzc4MjM=,lenve/vhr,25130,404,27320.0,0.01607640270592917
R_kgDOL9Quew,Codium-ai/cover-agent,4044,65,4236.0,0.016073194856577645
R_kgDOMd4okw,black-forest-labs/flux,13752,221,14345.0,0.016070389761489237
MDEwOlJlcG9zaXRvcnkzMjE0NDA2,meteor/meteor,5980,96,44322.0,0.016053511705685617
R_kgDOKZsT_Q,spdustin/ChatGPT-AutoExpert,6360,102,6596.0,0.016037735849056604
MDEwOlJlcG9zaXRvcnkzMTkyNjU0NjA=,zhouhaoyi/Informer2020,5241,84,5301.0,0.01602747567258157
R_kgDOGuBJ8Q,ilyhalight/voice-over-translation,3246,52,3335.0,0.016019716574245224
MDEwOlJlcG9zaXRvcnkxNzkxNTI0MjA=,wistbean/learn_python3_spider,18509,296,17969.0,0.015992220001080554
MDEwOlJlcG9zaXRvcnk0MDY1Nzkw,railsgirls/railsgirls.github.io,4759,76,6450.0,0.015969741542340828
MDEwOlJlcG9zaXRvcnkyOTY0NzE3MjE=,jef/streetmerchant,4643,74,4959.0,0.01593797113934956
MDEwOlJlcG9zaXRvcnkxNDY0NTk0NDM=,vesoft-inc/nebula,10985,175,10683.0,0.015930814747382796
MDEwOlJlcG9zaXRvcnk1MzczNTUx,libgdx/libgdx,9416,150,23203.0,0.0159303313508921
MDEwOlJlcG9zaXRvcnkyNTk4NDI1NjY=,Jack-Cherish/PythonPark,9423,150,9411.0,0.01591849729385546
MDEwOlJlcG9zaXRvcnkyMDIzNjc2MTU=,lyswhut/lx-music-desktop,40868,650,39777.0,0.015904864441616914
,huanghyw/jd_seckill,9379,149,,0.01588655506983687
R_kgDOGccSUQ,lizhipay/acg-faka,3275,52,3357.0,0.01587786259541985
MDEwOlJlcG9zaXRvcnk5MzE1MjIyMw==,scwang90/SmartRefreshLayout,8259,131,24902.0,0.015861484441215642
MDEwOlJlcG9zaXRvcnkyNTc5MzE0,fzaninotto/Faker,7770,123,26784.0,0.01583011583011583
,pengzhile/pandora,19999,316,,0.015800790039501977
MDEwOlJlcG9zaXRvcnkxNjg3OTk1MjY=,huggingface/pytorch-image-models,8420,133,31660.0,0.015795724465558193
R_kgDOKIX9_g,facefusion/facefusion,17803,281,18473.0,0.015783856653373028
MDEwOlJlcG9zaXRvcnk4MTIyNjIwNg==,intuit/karate,3296,52,8106.0,0.015776699029126214
MDEwOlJlcG9zaXRvcnkzNzI1MzY3NjA=,oceanbase/oceanbase,7988,126,8283.0,0.015773660490736103
MDEwOlJlcG9zaXRvcnkzMTU0NjMzNDA=,mrdbourke/tensorflow-deep-learning,5206,82,5182.0,0.015751056473300037
R_kgDOMC1g3g,AnswerDotAI/gpu.cpp,3688,58,3682.0,0.015726681127982648
MDEwOlJlcG9zaXRvcnkxMTI3MTc5NjM=,android-hacker/VirtualXposed,8968,141,15382.0,0.01572256913470116
R_kgDOLcaGdw,ZHO-ZHO-ZHO/ComfyUI-Workflows-ZHO,4645,73,4858.0,0.01571582346609257
MDEwOlJlcG9zaXRvcnkxOTYyMDg0NA==,ovity/octotree,6688,105,22807.0,0.015699760765550238
MDEwOlJlcG9zaXRvcnk1Mjk4Nzkw,PX4/PX4-Autopilot,4524,71,8267.0,0.015694076038903625
MDEwOlJlcG9zaXRvcnkxOTY2NjQzNTk=,xiaolai/regular-investing-in-box,6185,97,5635.0,0.015683104284559417
MDEwOlJlcG9zaXRvcnkxNTc4NTg1OTc=,Tyrrrz/YoutubeDownloader,8437,132,8480.0,0.01564537157757497
MDEwOlJlcG9zaXRvcnk4MDI3NjM5MQ==,GitSquared/edex-ui,33632,526,40579.0,0.015639866793529973
MDEwOlJlcG9zaXRvcnkyMDg4NDc4Mg==,Ultimaker/Cura,4796,75,6100.0,0.015638031693077564
MDEwOlJlcG9zaXRvcnkxOTc1OTkzMzM=,2227324689/gpmall,5250,82,4869.0,0.01561904761904762
MDEwOlJlcG9zaXRvcnk4OTA2NzE0Ng==,ethereum-mining/ethminer,3714,58,5970.0,0.015616585891222402
R_kgDOGjIbvA,ange-yaghi/engine-sim,8655,135,8668.0,0.01559792027729636
MDEwOlJlcG9zaXRvcnkzNDM5NjUxMzI=,microsoft/ML-For-Beginners,70860,1101,69267.0,0.015537679932260797
MDEwOlJlcG9zaXRvcnk4OTU3MTE4NA==,bailicangdu/vue2-manage,7537,117,13444.0,0.015523417805492901
R_kgDOKxEBbQ,bgstaal/multipleWindow3dScene,15739,244,16488.0,0.0155028909079357
MDEwOlJlcG9zaXRvcnkxNTIzMjc4NjY=,Igglybuff/awesome-piracy,19421,301,24185.0,0.015498686988311621
MDEwOlJlcG9zaXRvcnkxNjY3NzcwNg==,kahun/awesome-sysadmin,6007,93,23683.0,0.015481937739304145
MDEwOlJlcG9zaXRvcnk2MTQ4NjIwNw==,ossu/data-science,13566,210,18907.0,0.015479876160990712
MDEwOlJlcG9zaXRvcnk3NTEyNDg0,ArduPilot/ardupilot,6914,107,10827.0,0.01547584610934336
R_kgDOJFGywg,ztjhz/BetterChatGPT,6734,104,8051.0,0.015444015444015444
MDEwOlJlcG9zaXRvcnkxODU1OTU5NTY=,callmePicacho/Data-Structres,3502,54,3254.0,0.015419760137064534
MDEwOlJlcG9zaXRvcnk4OTAwNzIz,inconshreveable/ngrok,9030,139,24135.0,0.01539313399778516
R_kgDOJyjSJg,a16z-infra/companion-app,5524,85,5735.0,0.015387400434467777
MDEwOlJlcG9zaXRvcnkyMzA5MjYxMTA=,qkqpttgf/OneManager-php,4102,63,3738.0,0.015358361774744027
MDEwOlJlcG9zaXRvcnkyNTEyMTI0OTg=,wondertrader/wondertrader,3843,59,3955.0,0.015352589123080927
MDEwOlJlcG9zaXRvcnkzOTU1NDMyMTc=,hectorqin/reader,7885,121,7915.0,0.015345592897907418
R_kgDOJibVLQ,StanGirard/quivr,26357,404,36146.0,0.015327996357703835
MDEwOlJlcG9zaXRvcnk5MzQ0NDYxNQ==,hashicorp/terraform-provider-aws,5028,77,9762.0,0.015314240254574384
R_kgDOM1Uliw,WinampDesktop/winamp,8244,126,8594.0,0.015283842794759825
R_kgDOKy8C5g,HumanAIGC/AnimateAnyone,12319,188,14385.0,0.015260978975566199
MDEwOlJlcG9zaXRvcnk3MDEyNzIxOA==,espressif/arduino-esp32,10324,157,13412.0,0.015207283998450213
MDEwOlJlcG9zaXRvcnkxNjQzMzU3Nzk=,amir9480/vscode-laravel-extra-intellisense,3355,51,3331.0,0.015201192250372579
MDEwOlJlcG9zaXRvcnkyMzU2ODUxMjU=,omriharel/deej,4543,69,4731.0,0.015188201628879594
MDEwOlJlcG9zaXRvcnk1MTQ3ODI2Ng==,kubernetes/website,3424,52,4455.0,0.015186915887850467
MDEwOlJlcG9zaXRvcnkyNjgwNDYyODE=,MonsterNone/tmall-miao,3889,59,3985.0,0.015170995114425302
MDEwOlJlcG9zaXRvcnkzNzI0NjUzNw==,chenglou/react-motion,6003,91,21679.0,0.015159087123105115
MDEwOlJlcG9zaXRvcnk3MTU4MzYwMg==,Developer-Y/cs-video-courses,53764,815,66598.0,0.01515884234803958
MDEwOlJlcG9zaXRvcnkzODY5NjkyNQ==,python-telegram-bot/python-telegram-bot,20062,304,25985.0,0.015153025620576214
MDEwOlJlcG9zaXRvcnkxMDc1OTUyNzA=,matterport/Mask_RCNN,13598,206,24567.0,0.015149286659802912
MDEwOlJlcG9zaXRvcnk5OTU3NTA=,VundleVim/Vundle.vim,6080,92,23903.0,0.015131578947368421
MDEwOlJlcG9zaXRvcnkxMDU0MDQxNDI=,jamiewilson/form-to-google-sheets,4164,63,4486.0,0.015129682997118156
MDEwOlJlcG9zaXRvcnk0ODE1NDkw,renpy/renpy,3639,55,4961.0,0.015114042319318495
MDEwOlJlcG9zaXRvcnkxNDM0Njk3OQ==,snipe/snipe-it,7875,119,10916.0,0.015111111111111112
R_kgDOJxtHSw,mem0ai/mem0,12865,194,22055.0,0.015079673532841042
MDEwOlJlcG9zaXRvcnkxNzAzNTU1MDg=,livewire/livewire,21837,329,22264.0,0.015066172093236251
MDEwOlJlcG9zaXRvcnkxNzM3MTI0MDI=,ZHENFENG13/My-Blog,3855,58,3645.0,0.015045395590142672
MDEwOlJlcG9zaXRvcnk2MjE1NjQwMw==,QSCTech/zju-icicles,26520,399,37064.0,0.015045248868778281
MDEwOlJlcG9zaXRvcnkzNjY2NjM0Mjk=,jynew/jynew,8114,122,7971.0,0.015035740695094897
MDEwOlJlcG9zaXRvcnkxOTY4MTM3NTA=,Light-City/CPlusPlusThings,39590,595,39016.0,0.015029047739328113
MDEwOlJlcG9zaXRvcnkxNTYxMjMyMg==,braziljs/eloquente-javascript,3926,59,5202.0,0.015028018339276618
MDEwOlJlcG9zaXRvcnkyMzUwMzQxNDg=,Sakura-gh/ML-notes,3462,52,3312.0,0.015020219526285385
MDEwOlJlcG9zaXRvcnk4MTcxMDM1NQ==,ddddxxx/LyricsX,3599,54,4724.0,0.015004167824395665
MDEwOlJlcG9zaXRvcnkyNjQ4MTg2ODY=,ultralytics/yolov5,50482,755,49987.0,0.014955825838912879
R_kgDOHD4cLg,alura/techguide,3481,52,3485.0,0.014938236139040505
MDEwOlJlcG9zaXRvcnkyMzY1MjA5MQ==,Yixiaohan/show-me-the-code,5490,82,13268.0,0.01493624772313297
MDEwOlJlcG9zaXRvcnk0MTg4OTAzMQ==,TeamNewPipe/NewPipe,27274,407,31191.0,0.014922636943609298
MDEwOlJlcG9zaXRvcnk2MTk4MDY1OA==,azerothcore/azerothcore-wotlk,5898,88,6449.0,0.014920311970159377
MDEwOlJlcG9zaXRvcnkyOTI4OTQ0,Azure/azure-sdk-for-net,4357,65,5349.0,0.014918521918751435
MDEwOlJlcG9zaXRvcnkyMDE1NDY0NDM=,trustwallet/assets,4971,74,4566.0,0.014886340776503722
MDEwOlJlcG9zaXRvcnkxOTI2NDkzODA=,zhongshaofa/layuimini,4439,66,4145.0,0.014868213561612977
MDEwOlJlcG9zaXRvcnk1OTk0NDQ1NQ==,MorvanZhou/tutorials,6128,91,11752.0,0.014849869451697128
MDEwOlJlcG9zaXRvcnkzMjk3NTEyODY=,safak/youtube,5460,81,5033.0,0.014835164835164835
,NekoX-Dev/NekoX,5326,79,,0.014832895230942547
MDEwOlJlcG9zaXRvcnkyODMyMDIwNw==,majodev/google-webfonts-helper,7284,108,12154.0,0.014827018121911038
MDEwOlJlcG9zaXRvcnkxNDUxMzUy,mochajs/mocha,6073,90,22573.0,0.014819693726329656
R_kgDOLmQQtA,YueChan/Live,4926,73,1857.0,0.014819326025172554
MDEwOlJlcG9zaXRvcnk5NzU0OTgz,eugenp/tutorials,23503,348,36538.0,0.014806620431434285
MDEwOlJlcG9zaXRvcnk0MzgwNTE0,Audi-1/sqli-labs,3379,50,5210.0,0.01479727730097662
MDEwOlJlcG9zaXRvcnk3Njk5MDIwOQ==,Aircoookie/WLED,14061,208,14668.0,0.014792688997937557
MDEwOlJlcG9zaXRvcnk1NDk5NTAxNA==,discord/discord-api-docs,4872,72,5916.0,0.014778325123152709
R_kgDOJ8S0QQ,dabeaz-course/python-mastery,10231,151,10662.0,0.014759065584986806
R_kgDOImYX0A,PlexPt/awesome-chatgpt-prompts-zh,50986,752,52322.0,0.014749146824618522
MDEwOlJlcG9zaXRvcnk1OTY1MjkyOA==,akveo/ngx-admin,9982,147,25202.0,0.014726507713884993
MDEwOlJlcG9zaXRvcnkyNTQ3OTY5NzA=,SurviveSJTU/SurviveSJTUManual,3873,57,3852.0,0.01471727343144849
MDEwOlJlcG9zaXRvcnk1ODAyODAzOA==,521xueweihan/HelloGitHub,80676,1186,91305.0,0.014700778422331301
