repo,CommitCommentEvent,CreateEvent,DeleteEvent,ForkEvent,GollumEvent,IssueCommentEvent,IssuesEvent,MemberEvent,PublicEvent,PullRequestEvent,PullRequestReviewCommentEvent,PullRequestReviewEvent,PushEvent,ReleaseEvent,WatchEvent
StaticMania/roxo-eleventy,0.0,3.0,1.0,63.0,0.0,17.0,3.0,0.0,1.0,20.0,0.0,1.0,16.0,0.0,52.0
StefanIvemo/vwan-playground,0.0,13.0,11.0,33.0,1.0,8.0,5.0,0.0,0.0,21.0,0.0,1.0,131.0,0.0,52.0
Stellarium/stellarium-data,1.0,21.0,5.0,20.0,0.0,13.0,10.0,0.0,0.0,6.0,2.0,5.0,152.0,22.0,51.0
StephanieWyt/NMN,0.0,2.0,0.0,18.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,72.0
SteveSandersonMS/wasm-component-sdk,0.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,1.0,6.0,7.0,9.0,6.0,0.0,70.0
StevenLei2017/AI_projects,0.0,0.0,0.0,126.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,291.0
StiphyJay/FastPillars,0.0,1.0,0.0,11.0,0.0,39.0,25.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,132.0
StopNGo/react-proto,0.0,23.0,3.0,26.0,0.0,9.0,6.0,0.0,0.0,2.0,0.0,0.0,28.0,12.0,93.0
StormExecute/InputSwitcherX,0.0,1.0,0.0,7.0,0.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,109.0
Stream-AD/MIDAS,0.0,9.0,1.0,71.0,0.0,34.0,19.0,1.0,0.0,2.0,0.0,0.0,42.0,8.0,369.0
Stremio/stremio-web,4.0,316.0,218.0,301.0,0.0,626.0,361.0,2.0,1.0,557.0,170.0,432.0,1567.0,37.0,1176.0
StudioAdriatic/SOT,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
StuffNoOneCaresAbout/Universal-Bypass,0.0,9.0,10.0,15.0,0.0,49.0,27.0,0.0,0.0,4.0,0.0,0.0,430.0,0.0,95.0
Stupefyingz/My-project-GT.A5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,94.0
Stuyk/altv-typescript,0.0,11.0,0.0,52.0,0.0,6.0,11.0,0.0,0.0,24.0,9.0,13.0,53.0,0.0,60.0
SunlifeV/CBLPRD-330k,0.0,2.0,0.0,14.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,165.0
Sunspension/VKPinCodeView,0.0,23.0,13.0,25.0,0.0,24.0,20.0,0.0,0.0,5.0,0.0,1.0,55.0,2.0,99.0
SuperCuber/dotter,1.0,89.0,39.0,72.0,39.0,545.0,221.0,0.0,0.0,108.0,64.0,77.0,341.0,66.0,856.0
SuperMonster003/AutoJs6-VSCode-Extension,0.0,3.0,0.0,64.0,0.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,78.0
SuperZ-Liu/PolarBEV,0.0,1.0,0.0,3.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,59.0
Sushant-Padha/CS2-CH-AI-2024,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,207.0
SuyashD95/eloquent-js-solutions,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,64.0
Suzhibin/ZBNetworking,0.0,1.0,0.0,33.0,0.0,88.0,46.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,160.0
SvenTiigi/ValidatedPropertyKit,0.0,8.0,3.0,50.0,0.0,26.0,21.0,0.0,0.0,7.0,0.0,1.0,84.0,6.0,863.0
Sweash23/Rainbow-Six-Siege-HACK-More,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
Swegrock/Dynamic-Splitscreen,0.0,0.0,0.0,11.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,58.0
SynthRAD2023/preprocessing,0.0,0.0,0.0,9.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,53.0
Synzack/ldapper,0.0,4.0,2.0,15.0,0.0,2.0,0.0,1.0,0.0,25.0,0.0,0.0,59.0,2.0,187.0
SystemRDL/PeakRDL,0.0,17.0,6.0,20.0,0.0,96.0,63.0,0.0,0.0,3.0,0.0,1.0,64.0,10.0,89.0
Sythenz/SlateGuide,0.0,1.0,1.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,70.0
T-vK/alexa-jammer,0.0,2.0,0.0,14.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,79.0
TARKOV14/Adobe-Acrobat,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0
TBD54566975/collaboration,0.0,2.0,1.0,22.0,0.0,62.0,45.0,0.0,1.0,5.0,9.0,9.0,60.0,0.0,250.0
TDeVries/cub2011_dataset,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,51.0
TEF4YUG/glowing-octo-guide,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,58.0
TGAC/KAT,0.0,0.0,0.0,25.0,0.0,75.0,81.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,111.0
THU-CVlab/JMedSeg,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,53.0
THU-KEG/DacKGR,0.0,2.0,0.0,10.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,51.0
THUDM/LongWriter,0.0,0.0,0.0,92.0,0.0,119.0,41.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,1054.0
THUDM/ScenarioMeta,0.0,2.0,0.0,11.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,77.0
THZoria/AtmoPack-Vanilla,0.0,72.0,10.0,16.0,0.0,46.0,48.0,0.0,0.0,10.0,0.0,1.0,112.0,57.0,340.0
TJ1812/Adaptive-Traffic-Signal-Control-Using-Reinforcement-Learning,0.0,0.0,0.0,44.0,0.0,10.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,118.0
TM35-Metronome/metronome,1.0,105.0,108.0,5.0,0.0,18.0,81.0,0.0,0.0,107.0,1.0,1.0,407.0,44.0,50.0
TRT2022/MST-plus-plus-TensorRT,0.0,2.0,0.0,22.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,136.0
TTOzzi/Question-Archive,0.0,2.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,151.0
TUM-VT/FleetPy,0.0,34.0,3.0,30.0,39.0,7.0,16.0,11.0,0.0,41.0,1.0,20.0,247.0,0.0,63.0
TW527E/renexmoe-tw527e-edition,0.0,46.0,16.0,14.0,12.0,62.0,18.0,0.0,0.0,8.0,0.0,1.0,83.0,42.0,59.0
TabBlazor/TabBlazor,0.0,69.0,28.0,63.0,0.0,27.0,24.0,1.0,0.0,109.0,1.0,1.0,148.0,37.0,228.0
TadaSoftware/PyNFe,1.0,13.0,14.0,128.0,70.0,253.0,181.0,2.0,0.0,238.0,28.0,110.0,137.0,1.0,275.0
TaherHasan94/Beirzeit-University-generate-optimal-table-of-courses,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,1.0,334.0
Tak-Iwamoto/rusty-gql,0.0,6.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,8.0,0.0,0.0,34.0,1.0,93.0
TalAter/gotham_imperial_hotel,0.0,14.0,7.0,68.0,0.0,10.0,8.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,101.0
Talishar/Talishar,6.0,249.0,173.0,40.0,0.0,659.0,783.0,4.0,1.0,892.0,44.0,350.0,4484.0,0.0,95.0
TamilanBotsZ/AwesomeFilterPro,0.0,5.0,2.0,513.0,0.0,3.0,6.0,4.0,0.0,53.0,0.0,0.0,124.0,0.0,163.0
Tampermonkey/tampermonkey-i18n,5.0,1.0,2.0,104.0,0.0,157.0,27.0,0.0,0.0,213.0,28.0,39.0,144.0,0.0,72.0
TanTanDev/3d_celluar_automata,0.0,0.0,0.0,20.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,149.0
Tandon-A/emotic,0.0,2.0,0.0,57.0,0.0,66.0,53.0,0.0,0.0,3.0,0.0,0.0,105.0,0.0,138.0
Tanuki/tanuki.py,0.0,45.0,16.0,10.0,0.0,3.0,15.0,0.0,0.0,57.0,9.0,26.0,133.0,15.0,276.0
TaranVH/LOGOS,0.0,0.0,0.0,31.0,0.0,8.0,1.0,0.0,0.0,7.0,0.0,1.0,12.0,0.0,241.0
Tarmil/FSharp.Data.LiteralProviders,0.0,45.0,30.0,7.0,0.0,33.0,26.0,0.0,1.0,22.0,4.0,0.0,127.0,10.0,133.0
Tastyep/TaskManager,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0
Tayyaba677/DayZ-hack-installer,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,470.0
Tayyaba677/Ethereum-Wallet-Brute,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,603.0
Team-Blox/GraphView,0.0,4.0,1.0,32.0,0.0,118.0,64.0,0.0,0.0,3.0,0.0,0.0,13.0,2.0,285.0
Team-IC/mineboty,5.0,11.0,0.0,577.0,0.0,20.0,18.0,2.0,0.0,33.0,0.0,0.0,92.0,9.0,64.0
TeamMeow/vscode-math-to-image,0.0,12.0,5.0,23.0,0.0,19.0,10.0,1.0,1.0,9.0,0.0,0.0,37.0,7.0,160.0
TeamTopologies/Team-Cognitive-Load-Assessment,0.0,3.0,1.0,10.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,368.0
TeamYukki/YukkiChatBot,0.0,1.0,0.0,219.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,84.0
Tech-Audit/Smart-Contract-Audits,21.0,6.0,4.0,31.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,1084.0,0.0,105.0
Tech-N-Science/FunwithScience,0.0,46.0,0.0,259.0,0.0,1853.0,355.0,0.0,0.0,703.0,2.0,34.0,510.0,0.0,115.0
Tech-With-Tim/API,1.0,13.0,8.0,37.0,0.0,34.0,25.0,0.0,2.0,54.0,218.0,158.0,44.0,0.0,96.0
TechAmigo123/Voicemod-Free-Download-2023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0
TechPerplexed/Gooby,6.0,19.0,13.0,46.0,17.0,932.0,222.0,0.0,0.0,33.0,0.0,0.0,767.0,10.0,217.0
Techiral/A-Z-Python-Projects,7.0,3.0,0.0,214.0,0.0,73.0,16.0,0.0,0.0,436.0,1.0,10.0,166.0,0.0,54.0
TechnicallyCoded/Inventory-Rollback-Plus,0.0,13.0,1.0,55.0,0.0,423.0,235.0,0.0,0.0,38.0,0.0,8.0,86.0,5.0,75.0
Technologx/BTC-FlashSender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0
Telariust/pollard-kangaroo,0.0,2.0,0.0,34.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,66.0
Telecominfraproject/wlan-ap,123.0,817.0,579.0,171.0,0.0,829.0,0.0,2.0,1.0,1394.0,776.0,989.0,2354.0,70.0,151.0
TelegramMessenger/bodymovin-extension,25.0,3.0,0.0,738.0,0.0,52.0,0.0,0.0,0.0,85.0,4.0,29.0,6.0,3.0,1559.0
Telemaco019/kubesafe,0.0,10.0,8.0,7.0,0.0,11.0,9.0,0.0,1.0,10.0,0.0,0.0,16.0,5.0,237.0
Temaran/UnrealEngineShaderPluginDemo,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,90.0
Tencent/MSEC,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,246.0
Tencent/TurboTransformers,0.0,22.0,9.0,198.0,0.0,524.0,204.0,4.0,2.0,291.0,35.0,40.0,148.0,8.0,1544.0
TencentARC/T2I-Adapter,1.0,6.0,2.0,203.0,0.0,209.0,145.0,3.0,0.0,21.0,0.0,0.0,114.0,0.0,3275.0
Tendsty/gooboo,0.0,20.0,2.0,24.0,0.0,42.0,59.0,1.0,1.0,42.0,0.0,0.0,86.0,16.0,74.0
Tengfei-Wang/DCSR,0.0,0.0,0.0,30.0,0.0,60.0,31.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,96.0
Terabit-Ethernet/terabit-network-stack-profiling,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0
Terisback/discord.v,0.0,6.0,2.0,27.0,0.0,84.0,19.0,0.0,0.0,47.0,4.0,2.0,114.0,0.0,145.0
TerminalStudio/lite,0.0,3.0,0.0,16.0,0.0,10.0,7.0,0.0,1.0,2.0,0.0,0.0,13.0,1.0,166.0
TermuxHackz/RootMe,0.0,2.0,0.0,9.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,78.0
Terry-Ye/im,0.0,0.0,0.0,117.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,480.0
Tertiush/bmspace,0.0,3.0,1.0,25.0,0.0,171.0,74.0,0.0,0.0,7.0,0.0,0.0,73.0,0.0,55.0
TexasInstruments/edgeai,0.0,10.0,2.0,15.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,125.0
Thalrion/Udacity-Full-Stack-Developer-Nanodegree,0.0,67.0,12.0,85.0,0.0,14.0,1.0,0.0,0.0,73.0,0.0,0.0,70.0,0.0,58.0
The-Grand-Archives/Dark-Souls-III-CT-TGA,0.0,6.0,0.0,5.0,0.0,33.0,35.0,0.0,0.0,8.0,0.0,0.0,50.0,7.0,93.0
TheCruZ/kdmapper-1803-2004,0.0,2.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,72.0
TheFern2/windows-terminal-icons,0.0,2.0,0.0,22.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,111.0
TheHellSite/archlinux_lxc,0.0,0.0,0.0,12.0,0.0,15.0,3.0,0.0,1.0,4.0,0.0,0.0,406.0,0.0,54.0
TheLastBen/PPS,0.0,3.0,0.0,27.0,0.0,86.0,52.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,53.0
TheMulhima/Lumafly,0.0,20.0,15.0,8.0,8.0,36.0,62.0,1.0,0.0,34.0,0.0,0.0,151.0,4.0,91.0
TheNexusAvenger/Nexus-VR-Character-Model,0.0,47.0,11.0,13.0,0.0,190.0,72.0,0.0,0.0,15.0,8.0,17.0,125.0,31.0,71.0
ThePacielloGroup/CCAe,0.0,54.0,45.0,104.0,0.0,555.0,327.0,1.0,0.0,73.0,0.0,1.0,154.0,20.0,394.0
ThePhD/embed,0.0,2.0,1.0,8.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,125.0
TheRealJoe24/HarderBotOnline,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,13.0,0.0,165.0
TheRemote/Legendary-Bedrock-Container,0.0,2.0,0.0,10.0,0.0,94.0,29.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,85.0
TheWorlllllllld/learning-route,0.0,2.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,214.0
TheZoraiz/ascii-image-converter,0.0,31.0,1.0,144.0,0.0,69.0,43.0,0.0,0.0,17.0,0.0,0.0,132.0,35.0,2162.0
Thenerdstation/mltest,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,107.0
ThiagoMSo/AD-PS-2024,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0
ThinamXx/66Days__NaturalLanguageProcessing,1.0,6.0,3.0,62.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,177.0,0.0,199.0
ThingPulse/esp8266-weather-station-color,5.0,0.0,1.0,117.0,0.0,226.0,114.0,0.0,0.0,28.0,10.0,12.0,17.0,0.0,321.0
Thinklab-SJTU/pygmtools,0.0,48.0,20.0,20.0,0.0,121.0,41.0,0.0,1.0,153.0,14.0,21.0,316.0,35.0,307.0
ThomasKroes/exposure-render,0.0,0.0,0.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
ThreeDotsLabs/watermill,4.0,133.0,62.0,433.0,0.0,545.0,280.0,1.0,0.0,371.0,384.0,224.0,540.0,29.0,7019.0
Threezh1/SiteCopy,0.0,2.0,0.0,176.0,0.0,10.0,13.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,548.0
ThusWroteNomad/Game-Networking-Resources,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,58.0
TianLin0509/Easiest-SRGAN-demo,0.0,0.0,0.0,27.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
TikkunCreation/llama-2-resources,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0
TimoCloud/TimoCloud,1.0,15.0,13.0,66.0,25.0,93.0,68.0,2.0,0.0,106.0,53.0,51.0,55.0,0.0,151.0
TimoKats/fibooks,0.0,1.0,0.0,13.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,56.0,1.0,61.0
TimonPost/laminar,0.0,8.0,1.0,15.0,0.0,14.0,7.0,0.0,0.0,6.0,0.0,1.0,28.0,0.0,211.0
Timozer/CUGThesis,0.0,0.0,0.0,22.0,0.0,4.0,2.0,0.0,0.0,3.0,5.0,0.0,12.0,0.0,64.0
Tinder/StateMachine,2.0,3.0,1.0,114.0,0.0,52.0,25.0,3.0,0.0,44.0,13.0,43.0,13.0,1.0,1467.0
TingerUps/Farming-Simulator-22,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,142.0
Tinkoff/ng-morph,0.0,70.0,45.0,2.0,0.0,65.0,10.0,0.0,0.0,106.0,8.0,37.0,60.0,9.0,69.0
Tinysymphony/react-native-calendar-select,0.0,13.0,3.0,26.0,0.0,9.0,6.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,97.0
Tiwarishashwat/Java-Plus-DSA-Placement-Course,0.0,8.0,5.0,38.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,2.0,73.0,0.0,88.0
Tlgyt/The-Collection,0.0,0.0,0.0,127.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0
ToadKing/wii-u-gc-adapter,0.0,0.0,0.0,25.0,0.0,40.0,24.0,0.0,0.0,17.0,2.0,3.0,8.0,0.0,97.0
TodePond/WhenWillProgrammersStopMakingDecisionsForOurSocietyAndJustLeaveUsAloneAlsoHackerNewsIsAVileWebsite,4.0,4.0,0.0,19.0,0.0,117.0,29.0,0.0,0.0,36.0,45.0,51.0,21.0,3.0,712.0
Tom-Bonnike/netlify-plugin-inline-critical-css,0.0,2.0,1.0,11.0,0.0,86.0,44.0,0.0,1.0,9.0,5.0,2.0,25.0,0.0,68.0
TomChantler/EditHosts,0.0,0.0,0.0,50.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
TomHarte/ProcessorTests,0.0,28.0,27.0,12.0,0.0,89.0,79.0,0.0,0.0,64.0,0.0,0.0,50.0,0.0,177.0
TomTomTommi/HiNet,0.0,2.0,0.0,39.0,0.0,28.0,30.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,163.0
TomkaYurii/Express-vpn,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,142.0
TomkaYurii/FL-Studio,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0
TommyLemon/APIAuto,0.0,8.0,0.0,170.0,0.0,78.0,75.0,0.0,0.0,4.0,0.0,0.0,641.0,6.0,1387.0
TommyZihao/MMGeneration_Tutorials,0.0,2.0,0.0,30.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,206.0
TongkunGuan/SIGA,0.0,2.0,0.0,3.0,0.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,97.0
Tonty0/GotWinn-CS2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92.0
TooTallNate/NodObjC,0.0,0.0,0.0,41.0,0.0,17.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,183.0
TopGames-com/2023S00Ft.LEAGUE-OF-LEGENDS.net-229o4a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,125.0
Topping1/whispercppGUI,0.0,6.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,2.0,0.0,0.0,14.0,5.0,54.0
Torom/BotLi,4.0,46.0,46.0,148.0,0.0,593.0,233.0,0.0,0.0,100.0,0.0,0.0,426.0,0.0,52.0
TorqueGameEngines/Torque3D,9.0,15.0,13.0,226.0,0.0,430.0,229.0,0.0,0.0,1982.0,106.0,136.0,893.0,7.0,1599.0
TotalAwesome/BlumClicker,0.0,0.0,0.0,32.0,0.0,8.0,7.0,0.0,1.0,10.0,0.0,0.0,18.0,0.0,60.0
TotalImage/TotalImage,3.0,56.0,39.0,12.0,0.0,59.0,83.0,0.0,0.0,28.0,12.0,7.0,809.0,1.0,81.0
ToxicBakery/ViewPagerTransforms,0.0,0.0,0.0,66.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,498.0
ToxicModZZ420/Cheat-for-RUST-Atmosphere-ESP-Aimbot,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0
ToxicModZZ420/Private-cheat-Atmosphere-hack-for-ARK-Survival-Evolved,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0
TriPSs/nx-extend,5.0,279.0,69.0,47.0,0.0,523.0,134.0,0.0,0.0,440.0,36.0,36.0,809.0,6.0,151.0
Triggred47/EFT-HACK-AIMBOT-ESP-More-functionality-Your-website,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0
Triggred47/NcCrack-Macros-CS-GO-RUST-PUBG-Apex-R6S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0
Triggred47/NcCrack-Ready-or-Not-Aim-Misc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0
TrinTragula/seeder,0.0,3.0,1.0,12.0,0.0,27.0,25.0,0.0,1.0,11.0,0.0,1.0,64.0,0.0,113.0
Trinkle23897/Personal-Homework,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0
Triple-T/gradle-play-publisher,1.0,165.0,122.0,158.0,0.0,1850.0,789.0,0.0,0.0,221.0,98.0,90.0,564.0,43.0,1615.0
TritonVM/triton-vm,11.0,266.0,207.0,34.0,0.0,398.0,284.0,2.0,1.0,312.0,445.0,424.0,1718.0,0.0,237.0
TrustInSoft/tis-interpreter,1.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
Trxyebeep/TOMB5,0.0,21.0,10.0,15.0,0.0,1.0,0.0,1.0,1.0,316.0,0.0,0.0,955.0,9.0,82.0
TryCatchLearn/Carsties,0.0,2.0,0.0,78.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,166.0
TrymLoker/Cheat-for-RUST-Atmosphere-ESP-Aimbot-Spoofer,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
TrymLoker/Private-cheat-Atmosphere-hack-for-ARK-Survival-Evolved,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0
TsingJyujing/blogs,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,57.0
Tsuk1ko/cfworker-telegraf-template,0.0,3.0,1.0,18.0,0.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,52.0
Tucsky/aggr-server,3.0,33.0,15.0,78.0,0.0,82.0,35.0,1.0,0.0,45.0,9.0,10.0,313.0,0.0,155.0
TulipCharts/tulipy,0.0,0.0,0.0,14.0,0.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,78.0
Tungdabiban2408/LEAGUE-OF-LEGENDS-HACK-SCRIPT,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0
Tungdabiban2408/Microsoft-Office-Crack-programs,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0
Tungdabiban2408/Point-Blank-Hack-Aimbot-Fire-Delay-No-Recoil-ESP,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0
Tungdabiban2408/World-War-3-Hack-AIM-ESP-SPEEDHACK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0
TuringAI-Team/chatgpt-discord-bot,0.0,12.0,9.0,59.0,0.0,48.0,111.0,1.0,0.0,5.0,0.0,0.0,430.0,1.0,172.0
TurnerSoftware/InfinityCrawler,0.0,181.0,172.0,39.0,0.0,128.0,20.0,0.0,0.0,350.0,0.0,0.0,222.0,5.0,241.0
TusarXhub/MyPhotoshopGoods,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,231.0
TutTrue/README-maker-extention,0.0,12.0,10.0,8.0,0.0,0.0,7.0,1.0,0.0,14.0,0.0,0.0,14.0,0.0,114.0
TuxSH/universal-otherapp,1.0,10.0,0.0,33.0,0.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,44.0,6.0,132.0
TweetGaming/R0cket-League-Free-S0f-t,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0
TweetGaming/Warzo0ne-Free-S0f-t,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.0
