repo_id,repo_name,n_stars,n_stars_latest,n_stars_low_activity,p_stars_low_activity,n_stars_clustered,p_stars_clustered,p_stars_fake,active_days,tags,description
R_kgDOL4A40w,masonlewisx1/Pekka-Android-rat-2024,84.0,7.0,0.0,0.0,78.0,0.9285714285714286,0.9285714285714286,135.0,"['malware', 'pekka', 'pekka-rat', 'rat', 'remote-acces', 'remote-acces-tool', 'remote-control', 'stealer', 'tool', 'windows']",Android Rat With Many Features &
R_kgDOLe0pxw,Amy-Sims/Kr4iw,56.0,15.0,0.0,0.0,52.0,0.9285714285714286,0.9285714285714286,202.0,,
R_kgDOJqsupA,AndreSoftwareDeveloper/JunkIdentifier,55.0,1.0,0.0,0.0,51.0,0.9272727272727272,0.9272727272727272,231.0,[],App to identify junk and guide user to the nearest utilization point.
R_kgDOKsaI7g,Ryuu43/CS2-AHK-Bhop,273.0,118.0,0.0,0.0,253.0,0.9267399267399268,0.9267399267399268,321.0,"['bhop', 'bhop-script', 'bunny-hop', 'bunnyhop', 'counter-strike', 'counter-strike-2', 'cs2', 'scripting', 'cs2ahk', 'counter-strike-2-cheat', 'counter-strike-2-hack', 'cs2-cheat', 'cs2-hack', 'counter-strike-2-bhop-script', 'cs2-bhop-hack']",A simple script AutoHotKey to fast bhop in cs2
R_kgDOLflIPA,rsblox/local_rcc,234.0,105.0,0.0,0.0,216.0,0.9230769230769231,0.9230769230769231,197.0,"['reverse-engineering', 'roblox', 'private-server']",🏠 Selfhosted game servers for the latest versions of Roblox.
MDEwOlJlcG9zaXRvcnkyMDk2MzY1MDg=,Holo-Host/hpos-config,139.0,147.0,0.0,0.0,128.0,0.920863309352518,0.920863309352518,1754.0,['hpos'],HoloPortOS config initialization and management
R_kgDOK4bI3w,jinshenganyuci/Telegram-automatic-translation,189.0,12.0,174.0,0.9206349206349206,0.0,0.0,0.9206349206349206,170.0,[],
R_kgDOL7QLGA,bytewiz3/TravelGPT,884.0,1016.0,0.0,0.0,811.0,0.917420814479638,0.917420814479638,141.0,[],
R_kgDOGYE0AQ,LaqiraProtocol/LaqiraTokenSwap,274.0,187.0,0.0,0.0,251.0,0.916058394160584,0.916058394160584,891.0,[],
R_kgDOJKXnCQ,LaqiraProtocol/ChatGPT-with-15-Programming-Language,250.0,174.0,0.0,0.0,229.0,0.916,0.916,498.0,[],Development of artificial intelligence infrastructure for all people. Collective cooperation.
R_kgDOK9yCGQ,fujiwarazz/nawoj,95.0,92.0,0.0,0.0,87.0,0.9157894736842105,0.9157894736842105,276.0,[],an open battle game platform using springcloud
R_kgDOI0ObMQ,Imran407704/android-pentesting,59.0,0.0,0.0,0.0,54.0,0.9152542372881356,0.9152542372881356,528.0,[],
R_kgDOL00Qbw,hUSiXOvy57852lugoR/Destiny2BLACK,152.0,1.0,0.0,0.0,139.0,0.9144736842105263,0.9144736842105263,135.0,[],destiny-2 skin-swapper skin-changer skinchanger skinswapper inventory-changer destiny-2-inventory-changer destiny-2-skinswapper destiny-2-skinchanger destiny-2-skin-changer destiny-2-skin-swapper destiny2-skinchanger
R_kgDOG9AcEA,LaqiraProtocol/Laqira-Collectibles-and-NFT-Marketplace,253.0,189.0,0.0,0.0,231.0,0.9130434782608695,0.9130434782608695,789.0,[],
R_kgDOLgM20Q,nextcaptcha/nextcaptcha-python,92.0,91.0,0.0,0.0,84.0,0.9130434782608695,0.9130434782608695,193.0,"['bypass-invisible-recaptcha', 'bypass-recaptcha-v2', 'captcha-breaking', 'captcha-bypass', 'captcha-solver', 'captcha-solving', 'funcaptcha-bypass', 'funcaptcha-solver', 'google-recaptcha-solver', 'hcaptcha-bypass', 'hcaptcha-solver', 'recaptcha-solver', 'recaptcha-solver-python', 'recaptcha-v2-captcha-solver', 'captcha-service-for-recaptcha-v2', 'nextcaptcha', 'recaptcha-mobile-bypass']","Python 3 package for easy integration with the API of nextcaptcha captcha solving service to bypass recaptcha, recaptcha mobile,hcaptcha,funcaptcha/Пакет Python 3 для простой интеграции с API сервиса по решению капч nextcaptcha для обхода recaptcha, recaptcha mobile, hcaptcha, funcaptcha"
R_kgDOIj38dA,HAKANKOKCU/Birdy-Roblox-Place-Explorer,103.0,81.0,94.0,0.912621359223301,0.0,0.0,0.912621359223301,475.0,"['dex', 'exploit', 'lua', 'roblox-hack', 'roblox-lua', 'roblox-script', 'roblox']",Basically i tried to recreate DEX
R_kgDOJrAdvg,serverscanning/place-ipv6-server,987.0,19.0,900.0,0.9118541033434651,0.0,0.0,0.9118541033434651,308.0,"['ipv6', 'network-capture', 'ping']","A recreation of ziad87s ""very stupid thing"" (rip). Now in v2: Electric Boogaloo"
R_kgDOLxB6IQ,RexGRM/IntrinsicProteinSim,359.0,400.0,0.0,0.0,327.0,0.9108635097493036,0.9108635097493036,109.0,[],"Visualization, simulation, manipulation of Intrinsically disorder proteins with Gibbs sampling"
R_kgDOJ6mBsA,chenrui-hu1/springcloud1-sample,98.0,90.0,0.0,0.0,89.0,0.9081632653061225,0.9081632653061225,314.0,[],
R_kgDOK9b-qg,steaksunflower0107/JavaLearingAsGopher-BasicPart,76.0,68.0,0.0,0.0,69.0,0.9078947368421053,0.9078947368421053,126.0,[],以Gopher视角学习Java的笔记文档分享-基础篇
R_kgDOL3JPEQ,yileijin/Bootstrap-3D-GS,308.0,354.0,0.0,0.0,279.0,0.9058441558441559,0.9058441558441559,150.0,[],
R_kgDOLqbJ6g,mshumer/ai-researcher,805.0,863.0,0.0,0.0,729.0,0.9055900621118013,0.9055900621118013,179.0,[],
R_kgDOIKDh3g,holochain/holochain-infra,63.0,66.0,0.0,0.0,57.0,0.9047619047619048,0.9047619047619048,655.0,['holo-chain-buildbot-nix-0'],
R_kgDOLkupmw,onresize/react-ts-vite-admin,105.0,96.0,0.0,0.0,95.0,0.9047619047619048,0.9047619047619048,189.0,"['ahooks', 'antdesign', 'mobx', 'typescript', 'vite', 'react']",react18 + ts + mobx6 + antd5 + vite4 中台模板
MDEwOlJlcG9zaXRvcnkyMjE1MTc4Nzg=,Holo-Host/holo-envoy,157.0,159.0,0.0,0.0,142.0,0.9044585987261147,0.9044585987261147,1630.0,"['holo', 'service-logging']",Server that facilitates communication between hosted Agents and a Host's Holochain Conductor
R_kgDOKzzQXQ,getneko/getneko,125.0,124.0,0.0,0.0,113.0,0.904,0.904,280.0,[],A minimalist API management tool
R_kgDOIv-hag,Imran407704/mr-tools,61.0,1.0,0.0,0.0,55.0,0.9016393442622951,0.9016393442622951,595.0,"['bash', 'bugbounty', 'bugbounty-tool', 'cybersecurity', 'pentest-tool', 'pentesting', 'pentesting-tools', 'script', 'tools']",This is Simple Bash Script for Installing Tools from GO
R_kgDOKYDOdQ,wolketich/mcq-ai,100.0,38.0,0.0,0.0,90.0,0.9,0.9,217.0,[],Answer multiple choice question through ChatGPT-3.5
R_kgDOKEkdjQ,glautonOsorio/Garcia.Imoveis,198.0,59.0,0.0,0.0,178.0,0.898989898989899,0.898989898989899,238.0,[],
R_kgDOL_b7Fw,uanu2002/JSQ,148.0,148.0,0.0,0.0,133.0,0.8986486486486487,0.8986486486486487,120.0,[],[ICML 2024] JSQ: Compressing Large Language Models by Joint Sparsification and Quantization
R_kgDOLu54Zw,Chkalovskiy/Solana-sniper-bot,386.0,6.0,0.0,0.0,346.0,0.8963730569948186,0.8963730569948186,140.0,"['bonkbot', 'bonkbot-sniper', 'jupiter-sniper-bot', 'raydium-sniper-bot', 'solana-sniper', 'solana-sniper-bot', 'shitcoin-sniper']",Solana sniper bot | Bonkbot | shitcoin sniper
MDEwOlJlcG9zaXRvcnkyMzM3MTIxNjY=,DaniloVinchi/Cryptocurrency-Screener,442.0,83.0,396.0,0.8959276018099548,0.0,0.0,0.8959276018099548,216.0,"['crypto-trading', 'cryptocurrency', 'cryptocurrency-price-ticker', 'scalping', 'scalping-software', 'screener', 'trading', 'trading-strategy', 'tradingview']",Powerful cryptocurrency screener based on tradingview
R_kgDOKSG-PA,alves-py/Controle_Financeiro,56.0,3.0,0.0,0.0,50.0,0.8928571428571429,0.8928571428571429,175.0,"['acrobat-crack', 'acrobat-crack-free', 'acrobat-pro-free-2023', 'adobe-acrobat-2023-crack', 'adobe-acrobat-crack', 'adobe-acrobat-dc-crack', 'adobe-acrobat-free', 'adobe-acrobat-pro', 'adobe-acrobat-pro-cracked', 'adobe-acrobat-pro-dc-crack', 'adobe-acrobat-reader-dc-crack', 'crack-acrobat']",
R_kgDOHjLnig,scayle/storefront-api-ts-sdk,65.0,76.0,0.0,0.0,58.0,0.8923076923076924,0.8923076923076924,359.0,[],The SCAYLE Storefront API TS SDK streamlines interactions with Storefront REST APIs.
R_kgDOG72KAg,Imran407704/passive-subd,64.0,6.0,0.0,0.0,57.0,0.890625,0.890625,852.0,"['bugbounty', 'bug-bounty', 'bugbounty-tool', 'infosec', 'infosectools', 'automation', 'automated-testing', 'subdomain-enumeration', 'subdomain', 'subdomains-enumeration', 'subdomain-finder', 'subdomains']",This is a Simple Bash Script for Automating gathering the Passive Subdomian Enumeration with various Tools. 
MDEwOlJlcG9zaXRvcnkyODIxNDY1NDQ=,Nathn/Squakr,73.0,21.0,0.0,0.0,65.0,0.8904109589041096,0.8904109589041096,1506.0,"['social-network', 'twitter', 'javascript', 'mongodb', 'mongoose']",A Twitter-inspired app to let people share thoughts without ads and data-selling. 
R_kgDOL7Lb1A,L3MO1337/Thimble-Exploit-Bot-4.0,100.0,10.0,0.0,0.0,89.0,0.89,0.89,140.0,"['1xbet', '1xbet-indir', '1xbet-script', 'bug', 'exploit', '1xbet-exploit', '1xbet-hack', 'thimble-bot', 'thimble-bug', 'thimble-console', 'thimble-download', 'thimble-exploit', 'thimble-exploit-download', 'thimble-exploits', 'thimble-game', 'thimble-hack', 'thimble-hack-download', 'thimble-minigame', 'thimble-script', 'thimblegame-hack']",1xbet thimble minigame HackBot [Exploit] *not patched yet* 🤖
R_kgDOLF5F6A,lavender-projects/lavender,124.0,113.0,0.0,0.0,110.0,0.8870967741935484,0.8870967741935484,241.0,"['android', 'article', 'kotlin', 'player', 'reader', 'video', 'vue']",简约、通用、多信源的媒体与文章信息浏览应用
R_kgDOIhEOMg,scayle/storefront-api-java-sdk,70.0,71.0,0.0,0.0,62.0,0.8857142857142857,0.8857142857142857,550.0,[],The SCAYLE Storefront API JAVA SDK streamlines interactions with Storefront REST APIs.
R_kgDOKmfPqQ,BlackSpacee/Loon,131.0,134.0,0.0,0.0,116.0,0.8854961832061069,0.8854961832061069,218.0,"['loon', 'plugin']",Loon script collection.
R_kgDOLuUxMw,lijie19951118/Li-Blogs,174.0,156.0,0.0,0.0,154.0,0.8850574712643678,0.8850574712643678,134.0,[],博客
R_kgDOJeQTcg,diamcircle/Aurora,416.0,417.0,0.0,0.0,368.0,0.8846153846153846,0.8846153846153846,440.0,[],
R_kgDOMDlvzg,Text-to-Audio/AudioLCM,951.0,1118.0,0.0,0.0,841.0,0.8843322818086226,0.8843322818086226,103.0,[],PyTorch Implementation of AudioLCM (ACM-MM'24): a efficient and high-quality text-to-audio generation with latent consistency model.
MDEwOlJlcG9zaXRvcnkyNTgxMTY5MDg=,gitHusband/Validation,129.0,131.0,0.0,0.0,114.0,0.8837209302325582,0.8837209302325582,1622.0,[],"A simple, intuitive and customizable data validator"
R_kgDOLHlg_A,Enndfp/short-link,117.0,113.0,0.0,0.0,103.0,0.8803418803418803,0.8803418803418803,240.0,[],SaaS 短链接系统，为企业和个人用户提供了一个高效、安全和可靠的短链接管理平台。该平台不仅简化了长链接的管理和分享过程，还提供了深入的分析和跟踪功能，用户可以灵活地管理和优化其链接，从而实现更好的营销效果和业务成果。
R_kgDOLr3yuw,MITSUKI-CYBERPUNK/Machine-Learning-Notes,200.0,187.0,0.0,0.0,176.0,0.88,0.88,150.0,[],
R_kgDOJcH0BA,alves-py/alves-py,57.0,3.0,0.0,0.0,50.0,0.8771929824561403,0.8771929824561403,344.0,"['altv-cheat', 'altv-hack', 'altv-spoofer', 'fivem-aimbot', 'fivem-cheat', 'fivem-dumper', 'fivem-esp', 'fivem-hack', 'fivem-lua', 'fivem-lua-executor', 'fivem-mod-menu', 'fivem-money-cheat', 'fivem-redengine', 'fivem-spoofer', 'ragemp-cheat', 'ragemp-hack', 'ragemp-spoofer', 'redengine-fivem', 'redengine-spoofer', 'redenginehack']",
R_kgDOHZLthw,gqylpy/funccache,109.0,102.0,0.0,0.0,95.0,0.8715596330275229,0.8715596330275229,528.0,"['function-cache', 'python', 'gqylpy']","True to its name, `funccache` implements the cache function. Cache the return value of a callable object or all methods defined in a class."
R_kgDOIpdPFw,scayle/demo-add-on-vite,70.0,73.0,0.0,0.0,61.0,0.8714285714285714,0.8714285714285714,447.0,[],Create your Addon for the SCAYLE Panel and dive into the demo add-on to begin your journey.
R_kgDOKNLYug,amityalwar/snoofus,62.0,5.0,0.0,0.0,54.0,0.8709677419354839,0.8709677419354839,206.0,"['gpt-4', 'natural-language-processing', 'sentiment-analysis', 'speech-emotion-recognition', 'speech-recognition', 'speech-to-text', 'whisper-ai']",Generative AI based speech analyzer
R_kgDOLldKBA,Foblex/f-flow-example,77.0,16.0,0.0,0.0,67.0,0.8701298701298701,0.8701298701298701,189.0,[],This is an example of using the @foblex/flow library in an Angular project.
R_kgDOJ7KVbQ,scayle/admin-api-php-sdk,75.0,78.0,0.0,0.0,65.0,0.8666666666666667,0.8666666666666667,442.0,[],SCAYLE's Admin API PHP SDK simplify use of the Admin REST APIs.
R_kgDOLYRiOA,holochain/wind-tunnel,60.0,60.0,0.0,0.0,52.0,0.8666666666666667,0.8666666666666667,218.0,[],Performance testing for Holochain
R_kgDOJ65lJg,bosyhoka/Paranoid,97.0,1.0,84.0,0.865979381443299,0.0,0.0,0.865979381443299,308.0,"['paranoid', 'paranoid-checker', 'paranoid-checker-crack', 'paranoid-checker-crack-2023', 'paranoid-checker-free-crack', 'paranoid-linux', 'paranoid-os', 'paranoid-search', 'paranoid-software', 'paranoidffd', 'paranoid-checker-free-crackparanoid']",
R_kgDOLFJeag,chensheng/ddd-boot,141.0,142.0,0.0,0.0,122.0,0.8652482269503546,0.8652482269503546,250.0,"['ddd', 'framework', 'java', 'spring-boot', 'microservice']",DDD (Domain-Driven Design) 领域驱动设计工程化落地框架，基于spring-boot的DDD开发框架。
R_kgDOK84cVQ,TheOneStudioLLC/Mac-Recorder,176.0,8.0,0.0,0.0,152.0,0.8636363636363636,0.8636363636363636,213.0,[],Ultimate Recording App for MacOS
R_kgDOJxJQRw,sivakumar-mahalingam/DSA,66.0,10.0,0.0,0.0,57.0,0.8636363636363636,0.8636363636363636,246.0,[],📝 Algorithms and Data Structures implemented in Python
R_kgDOIgmddw,solidSpoon/DashPlayer,1679.0,1983.0,0.0,0.0,1446.0,0.8612269207861822,0.8612269207861822,675.0,"['english', 'learning', 'player', 'app', 'bo-fang-qi', 'mei-ju', 'ting-li', 'gpt', 'openai']",为英语学习者量身打造的视频播放器，助你通过观看视频、沉浸真实语境，轻松提升英语水平。#美剧 #播放器 #听力
R_kgDOL-tKFQ,StrawHat1Luffy/ImageToolLearn,72.0,72.0,0.0,0.0,62.0,0.8611111111111112,0.8611111111111112,133.0,[],
R_kgDOKtR9YQ,scayle/admin-api-java-sdk,72.0,72.0,0.0,0.0,62.0,0.8611111111111112,0.8611111111111112,319.0,[],
R_kgDOL-tAzQ,dnbmagic/JSImageEdit,79.0,78.0,0.0,0.0,68.0,0.8607594936708861,0.8607594936708861,133.0,[],
R_kgDOGdAg9g,Imran407704/archive,64.0,6.0,0.0,0.0,55.0,0.859375,0.859375,945.0,"['bash', 'bugbounty-tool', 'infosectools']","This is a Simple Bash Script for Automating Some repetative task this Script simple take urls from many passive resources like Get-All-Urls, Waybackurls, Gau-Plus.."
R_kgDOL_kIsw,dongxuyue/Open-ReplaceAnything,461.0,528.0,0.0,0.0,395.0,0.8568329718004338,0.8568329718004338,124.0,[],Unofficial Implementation of ReplaceAnything: https://aigcdesigngroup.github.io/replace-anything/
R_kgDOLwQz9Q,WwwwwyDev/crawlipt,173.0,172.0,0.0,0.0,148.0,0.8554913294797688,0.8554913294797688,105.0,"['crawling-python', 'reptile', 'selenium', 'selenium-python', 'test-automation', 'testing-tools', 'crawlipt']",The script for selenium in python. Make automated testing easier! 使用json脚本驱动selenium
R_kgDOKkFTLg,noctisynth/oblivion-rust,96.0,95.0,0.0,0.0,82.0,0.8541666666666666,0.8541666666666666,150.0,"['e2e-encryption', 'ecdh', 'ecdhe', 'rust', 'ecdhe-ecc', 'hkdf', 'kdf', 'kdf-algorithm', 'high-concurrency', 'information-security', 'internet-protocol']","A fast, lightweight, and full duplex secure end-to-end encryption protocol based on ECDHE"
R_kgDOLZxfYg,atpuxiner/grapi,226.0,212.0,0.0,0.0,193.0,0.8539823008849557,0.8539823008849557,143.0,"['golang', 'gin', 'gin-restful-api', 'gtcli', 'grapi']",This is a gin restful api.
R_kgDOLnYYrg,FTCHD/frametrain,141.0,26.0,0.0,0.0,120.0,0.851063829787234,0.851063829787234,186.0,"['farcaster', 'farcaster-frames', 'farcaster-protocol', 'warpcast', 'coinbase', 'framesjs', 'frog', 'no-code', 'no-code-framework', 'onchainkit', 'viem', 'merkle-manufactory']",Infinitely growing Frames builder with integrated Farcaster Hub APIs and Revenue Sharing.
MDEwOlJlcG9zaXRvcnkxNzg0MjE3NTM=,CangShui/CloudflareCustomPages,281.0,44.0,0.0,0.0,239.0,0.8505338078291815,0.8505338078291815,1869.0,"['apex-legends-cheat', 'cs-2-cheat', 'cs-2-skinchanger', 'escape-from-tarkov-cheat', 'fivem-cheat', 'fortnite-aimbot', 'fortnite-esp', 'fortnite-skin-changer', 'palworld-cheat', 'palworld-hack', 'the-finals-cheat', 'the-finals-hack', 'valorant-aimbot', 'valorant-esp', 'valorant-hack', 'warzone-2-aimbot', 'warzone-2-hack']","My Cloudflare Custom Pages ,It is Beautiful!"
R_kgDOLxi-dQ,KanaDevv/Solana-sniper-bot,106.0,13.0,0.0,0.0,90.0,0.8490566037735849,0.8490566037735849,159.0,"['solana', 'solana-sniper-bot']",
MDEwOlJlcG9zaXRvcnkyNTI0Njg2NDg=,Holo-Host/web-sdk,177.0,177.0,0.0,0.0,150.0,0.847457627118644,0.847457627118644,1569.0,[],Standard development kit for creating Web UIs that work with Holo Hosting.
R_kgDOImRB1A,ora-io/keras2circom,191.0,284.0,0.0,0.0,161.0,0.8429319371727748,0.8429319371727748,162.0,[],python tool to transpile a tf.keras model into a circom circuit
MDEwOlJlcG9zaXRvcnkyODYwNDMxOTI=,EmotionEngi/EmotionLib,292.0,7.0,246.0,0.8424657534246576,0.0,0.0,0.8424657534246576,1381.0,[],Simple dynamic library for video sentiment recognition
R_kgDOJePzKw,diamcircle/Diamante-Net-Core,445.0,439.0,0.0,0.0,374.0,0.8404494382022472,0.8404494382022472,504.0,[],
R_kgDOIgMbTw,scayle/storefront-api-php-sdk,75.0,77.0,0.0,0.0,63.0,0.84,0.84,727.0,[],The SCAYLE Storefront API PHP SDK streamlines interactions with Storefront REST APIs.
R_kgDOL4DG_A,Yigehaoren8848/live,161.0,147.0,0.0,0.0,135.0,0.8385093167701864,0.8385093167701864,124.0,[],
R_kgDOJwLmtw,IammyselfYBX/.emacs.d,74.0,1.0,0.0,0.0,62.0,0.8378378378378378,0.8378378378378378,1190.0,[],我的emacs配置
MDEwOlJlcG9zaXRvcnkyMzA5NTMxNzg=,LupusLeaks/EasyFN,7491.0,6887.0,6267.0,0.8366039247096516,0.0,0.0,0.8366039247096516,169.0,"['fortnitepy', 'fortnite', 'python', 'easy-to-use', 'fortnite-bot', 'fortnitebot', 'fortnitebr', 'ezfn', 'lupusleaks', 'bot']",With EasyFNBot you can easily create you own Fortnite Lobby Bot in less than 5 minutes which will be online forever!
R_kgDOJ4pU8A,IammyselfYBX/.dotfile,67.0,1.0,0.0,0.0,56.0,0.835820895522388,0.835820895522388,408.0,[],存储Linux的默认配置的
MDEwOlJlcG9zaXRvcnkyNDQxMjQwNjg=,jianzfb/eagleeye,182.0,164.0,0.0,0.0,152.0,0.8351648351648352,0.8351648351648352,1675.0,[],EAGLEEYE图像应用开发框架
MDEwOlJlcG9zaXRvcnkxOTQzMjU1OTM=,holochain/tryorama,199.0,212.0,0.0,0.0,166.0,0.8341708542713567,0.8341708542713567,1784.0,"['e2e-tests', 'holochain', 'conductor', 'trycp']",Toolset to manage Holochain conductors and facilitate test scenarios
R_kgDOMCA41Q,wwwAngHua/KingStudy,148.0,141.0,0.0,0.0,123.0,0.831081081081081,0.831081081081081,124.0,[],"A personal homepage website that includes blog, portfolio, courses, and photo wall display functions."
R_kgDOIca8Dg,wb04307201/sql-util,142.0,133.0,0.0,0.0,118.0,0.8309859154929577,0.8309859154929577,603.0,"['java', 'orm', 'spring-boot', 'sql']",提供一套高效、便捷的数据库操作工具集，包括多数据源连接池管理类、SQL语句执行类、SQL语句构建器、实体类构建SQL语句并执行工具类，亦可以快速构造普通的增删改查页面和功能。
R_kgDOLQ0zKw,Nanomoa/NanoNote,112.0,109.0,0.0,0.0,93.0,0.8303571428571429,0.8303571428571429,236.0,[],A cross-platform WYSIWYG Markdown editor based on the Electron implementation.
R_kgDOIewyzg,oceanbase/obdiag,111.0,137.0,0.0,0.0,92.0,0.8288288288288288,0.8288288288288288,160.0,"['oceanbase', 'toolkit', 'python', 'obdiag', 'hacktoberfest']",obdiag (OceanBase Diagnostic Tool)  is designed to help OceanBase users quickly gather necessary information and analyze the root cause of the problem.
R_kgDOKtuU2w,go-lynx/lynx,140.0,121.0,0.0,0.0,116.0,0.8285714285714286,0.8285714285714286,295.0,[],"The Plug-and-Play Go Microservices Framework, Unleash the Power of Simplicity: With the Plug-and-Play Go Microservices Framework, we transform complex microservice architectures into a breeze. Embrace the ease of use and high efficiency and turn your ideas into reality faster than ever."
R_kgDOLj7lEg,Zejun-Yang/AniPortrait,4159.0,4367.0,0.0,0.0,3441.0,0.827362346717961,0.827362346717961,190.0,[],AniPortrait: Audio-Driven Synthesis of Photorealistic Portrait Animation
R_kgDOMF0NOg,Weixiang-Sun/Bora,150.0,162.0,0.0,0.0,124.0,0.8266666666666667,0.8266666666666667,94.0,"['bora', 'diffusion']",Biomedical Generalist Video Generation Model
R_kgDOLh6ztg,parsee-ai/parsee-datasets,92.0,17.0,0.0,0.0,76.0,0.8260869565217391,0.8260869565217391,125.0,"['datasets', 'llm', 'mllm', 'rag']","Datasets, case studies and benchmarks for extracting structured information from PDFs, HTML files or images, created by the Parsee.ai team. Datasets also on Hugging Face: https://huggingface.co/parsee-ai"
MDEwOlJlcG9zaXRvcnkzOTkwODM2NzQ=,holochain/scaffolding,206.0,220.0,0.0,0.0,170.0,0.8252427184466019,0.8252427184466019,1104.0,"['holochain', 'rad', 'scaffolding', 'codegen']",Scaffolding tool to quickly generate and modify holochain applications
R_kgDOLOGH5Q,wy-z/container-vm,163.0,194.0,0.0,0.0,134.0,0.8220858895705522,0.8220858895705522,199.0,"['container', 'kvm', 'qemu', 'vm', 'windows', 'opengl', 'linux', 'vnc', 'docker']","A simple way to run QEMU/KVM VM inside a container (supports Windows, OpenWRT VM and all others)"
R_kgDOLvenZA,ai-write/chat-paper,151.0,67.0,0.0,0.0,124.0,0.8211920529801324,0.8211920529801324,159.0,[],ai论文一键生成，开题报告、ai写作，ai超长输出解决方案
R_kgDOHbpzXA,metfi/snapshot-spaces,279.0,284.0,0.0,0.0,229.0,0.8207885304659498,0.8207885304659498,722.0,[],
MDEwOlJlcG9zaXRvcnkzNTIxOTEyOTk=,kzltp/ArkTracker,61.0,58.0,50.0,0.819672131147541,0.0,0.0,0.819672131147541,564.0,['errata-information'],ArkTracker is debian errata parser. 
R_kgDOHZ9tVQ,metfi/assets,281.0,283.0,0.0,0.0,230.0,0.8185053380782918,0.8185053380782918,726.0,[],"A comprehensive, up-to-date collection of information about several thousands (!) of crypto tokens."
R_kgDOLNJDng,MrHardik-k/MrHardik-k1,159.0,114.0,0.0,0.0,130.0,0.8176100628930818,0.8176100628930818,222.0,,
R_kgDOKzzRfg,getneko/getneko-desktop,93.0,93.0,0.0,0.0,76.0,0.8172043010752689,0.8172043010752689,230.0,[],A minimalist API management tool
