repo_id,repo_names,n_stars,n_stars_low_activity,p_stars_low_activity
R_kgDOIm2Jlg,LAION-AI/Open-Assistant,35882,207,0.005768909202385597
MDEwOlJlcG9zaXRvcnkyMTQ2NzExMA==,explosion/spaCy,16479,95,0.005764912919473269
MDEwOlJlcG9zaXRvcnkxNDMxNTQ3,encode/django-rest-framework,14803,85,0.005742079308248328
MDEwOlJlcG9zaXRvcnkyNzcxNjg5NTc=,eugeneyan/applied-ml,25843,148,0.005726889293038734
R_kgDOHzIiIA,CompVis/stable-diffusion,65119,372,0.00571261843701531
MDEwOlJlcG9zaXRvcnkxMTk4MTEwMTA=,tabler/tabler,20674,118,0.0057076521234400695
MDEwOlJlcG9zaXRvcnkxMDYyODk3,github/gitignore,79229,452,0.00570498176172866
MDEwOlJlcG9zaXRvcnkyMzY4OTgzMA==,yeasy/docker_practice,11930,68,0.005699916177703269
MDEwOlJlcG9zaXRvcnkxNTQ3NDc1Nzc=,google-research/bert,22988,131,0.005698625369758134
MDEwOlJlcG9zaXRvcnkxMzkwMDkxMw==,dracula/dracula-theme,14234,81,0.005690599971898272
MDEwOlJlcG9zaXRvcnkxODkyNTYxMjA=,vernesong/OpenClash,16005,91,0.005685723211496407
MDEwOlJlcG9zaXRvcnk3NTcwMTU2Mg==,miloyip/game-programmer,9156,52,0.005679335954565312
MDEwOlJlcG9zaXRvcnkzMjY4OTg2Mw==,3b1b/manim,50755,288,0.005674317801201852
MDEwOlJlcG9zaXRvcnkxMDMwNzE1MjA=,great-expectations/great_expectations,9003,51,0.005664778407197601
R_kgDOI4SeyQ,lllyasviel/ControlNet,27560,156,0.005660377358490566
MDEwOlJlcG9zaXRvcnk4NDgxMTQ2Ng==,mqyqingfeng/Blog,19273,109,0.005655580345561148
MDEwOlJlcG9zaXRvcnkyMDI3MDI1Mg==,feathericons/feather,9726,55,0.005654945506888752
MDEwOlJlcG9zaXRvcnk5Mzk0NzQ0OA==,twintproject/twint,14377,81,0.005633998748000278
MDEwOlJlcG9zaXRvcnkzNzM4Mjg1OA==,kilimchoi/engineering-blogs,15096,85,0.00563063063063063
MDEwOlJlcG9zaXRvcnkxMzc3MjQ0ODA=,hasura/graphql-engine,21873,123,0.005623371279659855
MDEwOlJlcG9zaXRvcnkxMzUwNTAyMTk=,TGSAN/CMWTAT_Digital_Edition,13362,75,0.005612932195779075
R_kgDOJPPS-Q,nomic-ai/gpt4all,62396,350,0.005609333931662286
MDEwOlJlcG9zaXRvcnkxMTE3MTU0OA==,nlohmann/json,28374,158,0.00556847818425319
MDEwOlJlcG9zaXRvcnkxNzQwMzgwMzE=,react-hook-form/react-hook-form,39733,221,0.005562127199053683
MDEwOlJlcG9zaXRvcnkyNDM4Mzg5NzM=,fastai/fastbook,21048,117,0.005558722919042189
R_kgDOLr2o1g,ItzCrazyKns/Perplexica,9904,55,0.005553311793214863
MDEwOlJlcG9zaXRvcnk2MDI3MzcwNA==,mozilla/DeepSpeech,14799,82,0.0055409149266842355
MDEwOlJlcG9zaXRvcnk5MjExMTUwOQ==,zadam/trilium,22039,122,0.0055356413630382505
MDEwOlJlcG9zaXRvcnkxNTYwMTg=,redis/redis,23856,132,0.005533199195171026
MDEwOlJlcG9zaXRvcnkxNjE3NTc4Mzc=,elunez/eladmin,20244,112,0.005532503457814661
R_kgDOJKnkFQ,mayooear/gpt4-pdf-chatbot-langchain,13922,77,0.005530814538141072
MDEwOlJlcG9zaXRvcnk5NjU3ODI=,validatorjs/validator.js,9945,55,0.005530417295123178
MDEwOlJlcG9zaXRvcnk2Nzk2MjY0OA==,vuetifyjs/vuetify,22432,124,0.005527817403708987
MDEwOlJlcG9zaXRvcnkyODcyMzY1OQ==,ChristosChristofidis/awesome-deep-learning,11402,63,0.005525346430450798
MDEwOlJlcG9zaXRvcnkyMTY0ODAwMQ==,akullpp/awesome-java,21363,118,0.005523568787155362
MDEwOlJlcG9zaXRvcnkyOTU3NzQzNzA=,mdn/content,9237,51,0.005521273140630075
MDEwOlJlcG9zaXRvcnkyNzE5Mzc3OQ==,nodejs/node,49818,275,0.005520093139026055
MDEwOlJlcG9zaXRvcnkxMTM1NTI2OTc=,fengdu78/deeplearning_ai_books,11413,63,0.005520021028651538
MDEwOlJlcG9zaXRvcnkxMDM5NTIw,ytdl-org/youtube-dl,85622,472,0.0055126019013804865
MDEwOlJlcG9zaXRvcnkxMDExMDkxMzc=,PavelDoGreat/WebGL-Fluid-Simulation,11252,62,0.005510131532172059
MDEwOlJlcG9zaXRvcnkyNDExNzYyNDI=,girliemac/a-picture-is-worth-a-1000-words,10547,58,0.005499194083625676
MDEwOlJlcG9zaXRvcnkxMzM0MzY5,resume/resume.github.com,30569,168,0.005495763682161667
MDEwOlJlcG9zaXRvcnk0NzQwOTY3Mg==,hashcat/hashcat,14564,80,0.005492996429552321
MDEwOlJlcG9zaXRvcnkzMzA0MTcxMQ==,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,23541,129,0.005479801197910029
MDEwOlJlcG9zaXRvcnkyNTMyMjI1OTk=,CorentinTh/it-tools,17352,95,0.005474873213462425
MDEwOlJlcG9zaXRvcnk5NzUzMzEwMg==,halfrost/LeetCode-Go,33070,181,0.005473238584820079
MDEwOlJlcG9zaXRvcnkxMzc5NDY3NTI=,nondanee/UnblockNeteaseMusic,16450,90,0.00547112462006079
MDEwOlJlcG9zaXRvcnk3MDkwODIwOA==,RasaHQ/rasa,13390,73,0.0054518297236743835
MDEwOlJlcG9zaXRvcnkxNDU2NzAyMzQ=,open-mmlab/mmdetection,24592,134,0.005448926480156148
MDEwOlJlcG9zaXRvcnkyNjIyOTYxMjI=,PaddlePaddle/PaddleOCR,39826,217,0.005448701853060815
MDEwOlJlcG9zaXRvcnkxMTc5NjU5NzI=,alibaba/DataX,12677,69,0.00544292813757198
MDEwOlJlcG9zaXRvcnk3NTQ4OTg2,laravel/framework,15987,87,0.0054419215612685305
MDEwOlJlcG9zaXRvcnk2NzQ4NzU1NA==,nndl/nndl.github.io,9746,53,0.005438128462959163
MDEwOlJlcG9zaXRvcnkxODMzNDU5NjI=,MustangYM/WeChatExtension-ForMac,22643,123,0.005432142383959723
R_kgDOJiMc3A,assafelovic/gpt-researcher,12162,66,0.005426739023186976
MDEwOlJlcG9zaXRvcnkxNTU2NjIzMDY=,trekhleb/homemade-machine-learning,12167,66,0.005424508917563902
MDEwOlJlcG9zaXRvcnkyODY5OTQ3MQ==,lukasz-madon/awesome-remote-job,15134,82,0.00541826351262059
MDEwOlJlcG9zaXRvcnk0OTkzNTgxNA==,littlecodersh/ItChat,9787,53,0.005415346888729948
R_kgDOHjYZbA,nvim-lua/kickstart.nvim,16998,92,0.005412401458995176
MDEwOlJlcG9zaXRvcnkyMjU4NTgwNQ==,enaqx/awesome-pentest,12199,66,0.005410279531109108
MDEwOlJlcG9zaXRvcnkyOTA1MDMzOA==,mementum/backtrader,10381,56,0.005394470667565745
MDEwOlJlcG9zaXRvcnk3ODc0MDc0,goldfire/howler.js,9472,51,0.00538429054054054
MDEwOlJlcG9zaXRvcnkxODAxOTA4NTQ=,appwrite/appwrite,42227,227,0.005375707485731878
MDEwOlJlcG9zaXRvcnkxMzE2MTk2NDY=,dagster-io/dagster,10247,55,0.005367424612081585
MDEwOlJlcG9zaXRvcnk0MDAyMTU5NjQ=,novuhq/novu,30186,162,0.005366726296958855
MDEwOlJlcG9zaXRvcnk4ODA2NDM1Nw==,QL-Win/QuickLook,13605,73,0.0053656743844174935
MDEwOlJlcG9zaXRvcnk5ODAyOTU5Mg==,ziishaned/learn-regex,31315,168,0.005364841130448667
MDEwOlJlcG9zaXRvcnkxNTI4NzAzNzI=,ruanyf/weekly,37657,202,0.005364208513689354
MDEwOlJlcG9zaXRvcnkyODc1MTYzMg==,0xAX/linux-insides,10626,57,0.005364201016374929
MDEwOlJlcG9zaXRvcnk0NDY2MjY2OQ==,dbeaver/dbeaver,29684,159,0.005356420967524592
MDEwOlJlcG9zaXRvcnk2NTI1Mg==,jekyll/jekyll,13824,74,0.00535300925925926
MDEwOlJlcG9zaXRvcnk2MDAyNzUzNA==,Awesome-Windows/Awesome,20212,108,0.005343360379972293
,iikira/BaiduPCS-Go,9923,53,0.005341126675400584
R_kgDOI2oX4A,"Frooodle/Stirling-PDF,Stirling-Tools/Stirling-PDF",28670,153,0.00533658876874782
MDEwOlJlcG9zaXRvcnkxMDkzNDMwOTg=,serhii-londar/open-source-mac-os-apps,24035,128,0.005325566881630955
MDEwOlJlcG9zaXRvcnk2MzUzNzI0OQ==,facebook/create-react-app,40764,217,0.005323324502011579
R_kgDOK4ZTRg,InstantID/InstantID,9772,52,0.005321326238231682
MDEwOlJlcG9zaXRvcnkyNDU4NjMwOA==,cfenollosa/os-tutorial,12614,67,0.00531155858569843
MDEwOlJlcG9zaXRvcnk1MzgwOTA5MA==,juliangarnier/anime,19821,105,0.005297411835931588
MDEwOlJlcG9zaXRvcnkxMjY1NzcyNjA=,trekhleb/javascript-algorithms,140841,744,0.005282552665772041
MDEwOlJlcG9zaXRvcnkyMDU4MDQ5OA==,kubernetes/kubernetes,58354,308,0.005278130033930836
MDEwOlJlcG9zaXRvcnkyMzA4MzE1Ng==,"mui/material-ui,mui-org/material-ui",51184,270,0.005275085964363864
MDEwOlJlcG9zaXRvcnkxNTI3NDIxODU=,yanue/V2rayU,18010,95,0.005274847307051638
MDEwOlJlcG9zaXRvcnkzMzEyOTM2MjY=,refinedev/refine,21238,112,0.005273566249176005
MDEwOlJlcG9zaXRvcnkxMDc0NDE4Mw==,netdata/netdata,33461,176,0.005259854756283435
MDEwOlJlcG9zaXRvcnk3MjM0MzY1Nw==,mifi/lossless-cut,21108,111,0.005258669698692439
MDEwOlJlcG9zaXRvcnkxMzkyNjQwNA==,getredash/redash,12957,68,0.005248128424789689
MDEwOlJlcG9zaXRvcnkyMzYwOTU1NzY=,backstage/backstage,18489,97,0.005246362702147222
MDEwOlJlcG9zaXRvcnkxNDE5NDE3NA==,alex/what-happens-when,16021,84,0.005243118407090693
MDEwOlJlcG9zaXRvcnk1NDA1NjU0,pcottle/learnGitBranching,17933,94,0.005241733117715943
R_kgDOGyI-8A,immich-app/immich,34551,181,0.00523863274579607
MDEwOlJlcG9zaXRvcnkzMzAxNTU4Mw==,keras-team/keras,23481,123,0.005238277756483966
R_kgDOIkvsNQ,immersive-translate/immersive-translate,13588,71,0.005225198704739476
MDEwOlJlcG9zaXRvcnkyMDc3Mzc3Mw==,bazelbuild/bazel,11490,60,0.005221932114882507
MDEwOlJlcG9zaXRvcnk2MzQ3NzYxMg==,TheAlgorithms/C-Plus-Plus,28613,149,0.005207423199245099
MDEwOlJlcG9zaXRvcnkzNjUzNTE1Ng==,reduxjs/redux,14980,78,0.00520694259012016
R_kgDOLS40gg,systemdesign42/system-design,9806,51,0.005200897409749133
R_kgDOJIZL3g,getcursor/cursor,19614,102,0.005200367084735393
MDEwOlJlcG9zaXRvcnkxMTkxNjA1NTM=,photoprism/photoprism,30195,157,0.005199536347077331
,yichengchen/clashX,26928,140,0.005199049316696376
MDEwOlJlcG9zaXRvcnkyODc0NjM4MzA=,microsoft/qlib,14441,75,0.005193546153313483
R_kgDOJzau0A,THUDM/ChatGLM2-6B,15404,80,0.005193456245131135
MDEwOlJlcG9zaXRvcnk4OTIyNzU=,square/retrofit,11939,62,0.005193064745791105
MDEwOlJlcG9zaXRvcnkxNzI5NTM4NDU=,"coder/code-server,cdr/code-server",49435,256,0.005178517244866997
MDEwOlJlcG9zaXRvcnk1NDgzMzMw,soimort/you-get,27039,140,0.005177706276119679
MDEwOlJlcG9zaXRvcnkyOTk2Mjg3NjM=,Asabeneh/30-Days-Of-React,25537,132,0.005168970513372753
MDEwOlJlcG9zaXRvcnkzMjcwODk4NzA=,payloadcms/payload,20330,105,0.005164781111657649
R_kgDOLVA3Hg,hpcaitech/Open-Sora,19193,99,0.005158130568436409
MDEwOlJlcG9zaXRvcnk1MzM3MDk4OA==,GoogleChrome/lighthouse,12024,62,0.005156353958749168
MDEwOlJlcG9zaXRvcnkxNTUyMjA2NDE=,huggingface/transformers,115404,595,0.00515580049218398
MDEwOlJlcG9zaXRvcnk5MzI5MTY4MQ==,JaeYeopHan/Interview_Question_for_Beginner,17658,91,0.005153471514327783
MDEwOlJlcG9zaXRvcnkxNzQ3NjU2NDc=,heibaiying/BigData-Notes,15921,82,0.005150430249356196
MDEwOlJlcG9zaXRvcnkxMjYzNjU5NjU=,linlinjava/litemall,12431,64,0.0051484192743946585
MDEwOlJlcG9zaXRvcnkyMjQyODQxNzg=,NVlabs/stylegan2,11280,58,0.005141843971631205
MDEwOlJlcG9zaXRvcnkyMTA3MTYwMDU=,dotnet/runtime,15000,77,0.0051333333333333335
MDEwOlJlcG9zaXRvcnkxMzI3NzM5,icsharpcode/ILSpy,13065,67,0.005128205128205128
MDEwOlJlcG9zaXRvcnkzODAxOTE3NDk=,dair-ai/ML-YouTube-Courses,14238,73,0.005127124596151145
MDEwOlJlcG9zaXRvcnk1Njg5OTI4NA==,Kong/insomnia,23430,120,0.005121638924455826
R_kgDOH9pEEg,karpathy/nn-zero-to-hero,10544,54,0.005121396054628225
MDEwOlJlcG9zaXRvcnkyNjM1NTYwNTg=,521xueweihan/GitHub520,20933,107,0.0051115463622032195
MDEwOlJlcG9zaXRvcnkzODI2ODA3ODY=,borisdayma/dalle-mini,14294,73,0.005107037918007555
R_kgDOLa1ymg,HeyPuter/puter,19417,99,0.00509862491631045
MDEwOlJlcG9zaXRvcnkxNjc2OTQxOTQ=,blakeblackshear/frigate,15121,77,0.00509225580318762
MDEwOlJlcG9zaXRvcnkyMDU2MzEy,niklasvh/html2canvas,13363,68,0.005088677692134999
MDEwOlJlcG9zaXRvcnk4NDI0MDQw,processing/p5.js,11403,58,0.0050863807769885114
MDEwOlJlcG9zaXRvcnkyNTM2MDEyNTc=,alievk/avatarify,12792,65,0.00508130081300813
MDEwOlJlcG9zaXRvcnkyNDE4MDU1OTI=,rome/tools,11424,58,0.00507703081232493
MDEwOlJlcG9zaXRvcnk4NDUzMzE1OA==,yunjey/pytorch-tutorial,19343,98,0.005066432301090834
MDEwOlJlcG9zaXRvcnkxMTAxNzg4OTU=,brave/brave-browser,17379,88,0.00506358248460786
MDEwOlJlcG9zaXRvcnkxMTY1NzY3ODM=,bettercap/bettercap,11060,56,0.005063291139240506
MDEwOlJlcG9zaXRvcnkxNjY1MzU5NzQ=,Advanced-Frontend/Daily-Interview-Question,21337,108,0.005061630032338192
MDEwOlJlcG9zaXRvcnkyNjU2MTI0NDA=,coqui-ai/TTS,30627,155,0.0050608939824338004
MDEwOlJlcG9zaXRvcnkyMzA5Njk1OQ==,golang/go,68605,347,0.005057940383353983
MDEwOlJlcG9zaXRvcnk5MDkxNjc2OQ==,cat-milk/Anime-Girls-Holding-Programming-Books,11471,58,0.005056228750762793
MDEwOlJlcG9zaXRvcnkzMjI0Nzg0Nw==,ReactiveX/rxjs,12663,64,0.005054094606333413
MDEwOlJlcG9zaXRvcnkxNTU2MzYyNDY=,jantic/DeOldify,11477,58,0.0050535854317330315
MDEwOlJlcG9zaXRvcnkxMjgzOTg2MzY=,xingshaocheng/architect-awesome,27919,141,0.0050503241520111755
MDEwOlJlcG9zaXRvcnk2NjcwMDY=,videojs/video.js,13861,70,0.005050140682490441
MDEwOlJlcG9zaXRvcnkyNjMzNzMyMg==,rancher/rancher,12081,61,0.005049250889827001
R_kgDOKNDdxA,HigherOrderCO/Bend,15487,78,0.00503648221088655
MDEwOlJlcG9zaXRvcnkzMjE1NzE3Mg==,gfwlist/gfwlist,11319,57,0.005035780545984627
MDEwOlJlcG9zaXRvcnkxMjA0NjM1MzI=,alibaba/COLA,10934,55,0.005030181086519115
MDEwOlJlcG9zaXRvcnkyNTQzMjcyNjE=,sandboxie-plus/Sandboxie,12339,62,0.005024718372639598
MDEwOlJlcG9zaXRvcnkxMzc3ODY3,locustio/locust,14155,71,0.005015895443306252
MDEwOlJlcG9zaXRvcnkxODY0MzYz,composer/composer,10014,50,0.004993009786299181
MDEwOlJlcG9zaXRvcnkzNzc4NTE5NDg=,deepmind/alphafold,10619,53,0.004991053771541577
MDEwOlJlcG9zaXRvcnkyMjE5ODE4OTE=,microsoft/playwright,62924,314,0.004990146843811582
MDEwOlJlcG9zaXRvcnkxMjkzODg5OTQ=,iampawan/FlutterExampleApps,16444,82,0.004986621260034055
R_kgDOJQWEAw,microsoft/JARVIS,22079,110,0.004982109696997147
R_kgDOH1Ppow,invoke-ai/InvokeAI,19276,96,0.0049802863664660715
MDEwOlJlcG9zaXRvcnk3MjQwOTU0,powerline/fonts,10845,54,0.004979253112033195
R_kgDOKdDCcw,open-webui/open-webui,22930,114,0.004971652856519843
MDEwOlJlcG9zaXRvcnk1MjI4MTI4Mw==,mastodon/mastodon,22534,112,0.004970267151859413
R_kgDOLEttLA,dockur/windows,14491,72,0.00496860120074529
MDEwOlJlcG9zaXRvcnkyMDIyMzQ1MTc=,bloc97/Anime4K,18730,93,0.0049652963160704755
MDEwOlJlcG9zaXRvcnkxNzE3OTU1NzE=,ShusenTang/Dive-into-DL-PyTorch,18740,93,0.00496264674493063
R_kgDOJmFkGw,HqWu-HITCS/Awesome-Chinese-LLM,12125,60,0.004948453608247422
MDEwOlJlcG9zaXRvcnk0MDk5NzQ4Mg==,vim/vim,21065,104,0.004937099454070734
R_kgDOGll4-Q,Wechat-ggGitHub/Awesome-GitHub-Repo,14191,70,0.004932703826368825
MDEwOlJlcG9zaXRvcnk1OTY4OTI=,pallets/flask,26812,132,0.004923168730419215
MDEwOlJlcG9zaXRvcnk3NTg3MDM4,alibaba/canal,19506,96,0.00492156259612427
MDEwOlJlcG9zaXRvcnkxMjA4MDU1MQ==,tsenart/vegeta,11595,57,0.004915912031047865
MDEwOlJlcG9zaXRvcnkyNjI4NjI0NzU=,amplication/amplication,14677,72,0.0049056346664849764
MDEwOlJlcG9zaXRvcnkxMDAwNjE3MTY=,nrwl/nx,21204,104,0.004904734955668742
MDEwOlJlcG9zaXRvcnk2NjQ4MzI0MA==,dennybritz/reinforcement-learning,10409,51,0.004899606110097031
MDEwOlJlcG9zaXRvcnkxNTExMTgyMQ==,grafana/grafana,34126,167,0.004893629490710895
MDEwOlJlcG9zaXRvcnkxMzg1NTQ3Ng==,go-gorm/gorm,18403,90,0.004890506982557192
MDEwOlJlcG9zaXRvcnkyNjY4OTU5OA==,prakhar1989/awesome-courses,27212,133,0.004887549610465971
MDEwOlJlcG9zaXRvcnk3NjkxNjMx,moby/moby,18248,89,0.004877246821569487
MDEwOlJlcG9zaXRvcnkxMTg4NTg3Mzk=,dwmkerr/hacker-laws,19307,94,0.004868700471331641
MDEwOlJlcG9zaXRvcnkxNTU0MDkz,mbadolato/iTerm2-Color-Schemes,13361,65,0.004864905321457975
MDEwOlJlcG9zaXRvcnkzNTk1NTY2Ng==,jlevy/the-art-of-command-line,94414,459,0.004861567140466456
MDEwOlJlcG9zaXRvcnk4ODQzNjgz,chartjs/Chart.js,22682,110,0.004849660523763337
MDEwOlJlcG9zaXRvcnkyMjA2NzUyMQ==,ocornut/imgui,43725,212,0.0048484848484848485
MDEwOlJlcG9zaXRvcnk3MTI1MzA=,fabricjs/fabric.js,15475,75,0.004846526655896607
MDEwOlJlcG9zaXRvcnkxMTk4NTM5,lutzroeder/netron,22491,109,0.0048463829976435014
MDEwOlJlcG9zaXRvcnkzNjgwNDQ4Ng==,tqdm/tqdm,18159,88,0.004846081832700039
MDEwOlJlcG9zaXRvcnk3MDkwNTQ3OA==,floodsung/Deep-Learning-Papers-Reading-Roadmap,16514,80,0.004844374470146543
MDEwOlJlcG9zaXRvcnkyMTk4OTcwMDk=,mack-a/v2ray-agent,13645,66,0.004836936606815684
MDEwOlJlcG9zaXRvcnkzNjAzNjY3NTk=,liupan1890/aliyunpan,13058,63,0.0048246285801807325
MDEwOlJlcG9zaXRvcnkxMTcxNTc1Mw==,robertdavidgraham/masscan,13266,64,0.004824363033318257
MDEwOlJlcG9zaXRvcnkxNjQ1NzQ2OTM=,qishibo/AnotherRedisDesktopManager,29235,141,0.0048229861467419186
R_kgDOGYc4uQ,Sanster/lama-cleaner,14315,69,0.004820118756549074
MDEwOlJlcG9zaXRvcnkxNTQ2NDgxMTI=,hollischuang/toBeTopJavaer,23099,111,0.004805402831291398
MDEwOlJlcG9zaXRvcnkxNjU2MzU4Nw==,cockroachdb/cockroach,14000,67,0.0047857142857142855
MDEwOlJlcG9zaXRvcnk1NDE3MzU5Mw==,storybookjs/storybook,48501,232,0.00478340652770046
MDEwOlJlcG9zaXRvcnk4MDk0NTQyOA==,nestjs/nest,50454,241,0.004776628215800531
MDEwOlJlcG9zaXRvcnkxMzEyNDgwMg==,influxdata/influxdb,12614,60,0.004756619628983669
MDEwOlJlcG9zaXRvcnkyMzM1NzU4OA==,protocolbuffers/protobuf,31763,151,0.004753959008909738
MDEwOlJlcG9zaXRvcnkzMjk0ODg2Mw==,jondot/awesome-react-native,11366,54,0.004751011789547774
MDEwOlJlcG9zaXRvcnkzMTEzMTU3MzE=,XTLS/Xray-core,22961,109,0.004747180000871042
MDEwOlJlcG9zaXRvcnkzNDg2NTE3NDY=,chefyuan/algorithm-base,10756,51,0.004741539605801413
R_kgDOJcq7QA,modularml/mojo,21514,102,0.004741098819373431
MDEwOlJlcG9zaXRvcnk1MDI2NDI5Ng==,jgthms/bulma,16886,80,0.004737652493189625
MDEwOlJlcG9zaXRvcnkyMzkyMDE1NjU=,serengil/deepface,10555,50,0.0047370914258645196
R_kgDOIzTmEw,google-research/tuning_playbook,24928,118,0.004733632862644416
MDEwOlJlcG9zaXRvcnk0NTUxMjk4OQ==,xitu/gold-miner,13123,62,0.004724529452106988
MDEwOlJlcG9zaXRvcnk4MDk5MDQ2MQ==,eriklindernoren/ML-From-Scratch,13124,62,0.004724169460530326
MDEwOlJlcG9zaXRvcnkzNjc4NzMx,webpack/webpack,18867,89,0.004717231144326072
MDEwOlJlcG9zaXRvcnkxNTMzNzE0Mg==,micropython/micropython,10611,50,0.004712091226086137
MDEwOlJlcG9zaXRvcnk1MDc3NzU=,elastic/elasticsearch,29958,141,0.004706589224914881
MDEwOlJlcG9zaXRvcnkxNjI3MjMxMDQ=,OWASP/CheatSheetSeries,20634,97,0.0047009789667539015
MDEwOlJlcG9zaXRvcnkxNTA0NTc1MQ==,docker/compose,17657,83,0.0047006852806252475
MDEwOlJlcG9zaXRvcnkyNDU2MDMwNw==,babel/babel,12382,58,0.00468421902762074
MDEwOlJlcG9zaXRvcnk4MjIzODE2OA==,monicahq/monica,14525,68,0.0046815834767642
MDEwOlJlcG9zaXRvcnkxMjg2MjQ0NTM=,NervJS/taro,17312,81,0.004678835489833642
MDEwOlJlcG9zaXRvcnk3NDE3NTgwNQ==,istio/istio,18646,87,0.0046658800815188245
MDEwOlJlcG9zaXRvcnkzNDc1NzE4Mg==,donnemartin/interactive-coding-challenges,12880,60,0.004658385093167702
MDEwOlJlcG9zaXRvcnk3NTE2NDgyMw==,apache/rocketmq,13334,62,0.004649767511624419
MDEwOlJlcG9zaXRvcnk2OTg4MDIw,SheetJS/sheetjs,16996,79,0.004648152506472111
MDEwOlJlcG9zaXRvcnkxNDA1MTY3MzY=,OI-wiki/OI-wiki,17242,80,0.004639832966013223
MDEwOlJlcG9zaXRvcnk1MzYzMjE0MA==,zyedidia/micro,14877,69,0.004638031861262351
MDEwOlJlcG9zaXRvcnkxMDg3MDgzMzk=,sudheerj/javascript-interview-questions,22007,102,0.004634888898986686
MDEwOlJlcG9zaXRvcnkzNDAyNTM3,h5bp/Front-end-Developer-Interview-Questions,20732,96,0.004630522863206637
MDEwOlJlcG9zaXRvcnkxMTE2NTQy,aria2/aria2,20539,95,0.004625346901017576
MDEwOlJlcG9zaXRvcnkxMzQyODI2NA==,ShareX/ShareX,19066,88,0.004615545998111822
R_kgDOGTqqwA,FuelLabs/fuels-rs,44660,206,0.004612628750559785
MDEwOlJlcG9zaXRvcnkxNzAwNjcyNDY=,openai/gpt-2,16261,75,0.004612262468482873
MDEwOlJlcG9zaXRvcnk5NDMxNDk=,d3/d3,27555,127,0.004608963890401017
MDEwOlJlcG9zaXRvcnk3NTc4NTI0MA==,authelia/authelia,19530,90,0.004608294930875576
MDEwOlJlcG9zaXRvcnkxNDA2MTQyMzM=,PySimpleGUI/PySimpleGUI,11937,55,0.004607522828181285
MDEwOlJlcG9zaXRvcnk0MzQ0MTQwMw==,strapi/strapi,48848,225,0.004606125122830003
MDEwOlJlcG9zaXRvcnkyODM5MDAyNDA=,Loyalsoldier/clash-rules,17596,81,0.004603318936121846
MDEwOlJlcG9zaXRvcnk4MjIyNzU4NQ==,kamranahmedse/design-patterns-for-humans,19427,89,0.00458125289545478
R_kgDOJfWe5A,cloudflare/pingora,19057,87,0.004565251613580312
MDEwOlJlcG9zaXRvcnk2ODMxMjIzMw==,microsoft/vcpkg,17313,79,0.004563045110610524
R_kgDOIFKaXA,usebruno/bruno,20606,94,0.004561778122876832
MDEwOlJlcG9zaXRvcnkyMDc2NDUwODM=,TanStack/query,13863,63,0.004544470893745943
MDEwOlJlcG9zaXRvcnk2MTIyMzA=,nvm-sh/nvm,44015,200,0.004543905486765875
MDEwOlJlcG9zaXRvcnkxMzg1MTIy,matplotlib/matplotlib,11231,51,0.004541002582138723
MDEwOlJlcG9zaXRvcnkyMjExMjQz,apache/kafka,16339,74,0.0045290409449782725
MDEwOlJlcG9zaXRvcnk1NjI1NDY0,pyenv/pyenv,22984,104,0.004524886877828055
MDEwOlJlcG9zaXRvcnkyODMwNDY0OTc=,airbytehq/airbyte,14434,65,0.004503256200637384
MDEwOlJlcG9zaXRvcnkxNjA5MTkxMTk=,tiangolo/fastapi,70869,319,0.00450126289350774
MDEwOlJlcG9zaXRvcnkxMzcwNzg0ODc=,"vuejs/core,vuejs/vue-next",47040,211,0.004485544217687075
R_kgDOGYPxVA,Anarios/return-youtube-dislike,12727,57,0.0044786674000157145
MDEwOlJlcG9zaXRvcnk3NTM4ODk2NQ==,AlexeyAB/darknet,18146,81,0.0044637936735368675
MDEwOlJlcG9zaXRvcnkxOTMzMDUxMDQ=,barry-ran/QtScrcpy,17484,78,0.004461221688400824
MDEwOlJlcG9zaXRvcnkxNTMwODQ5OQ==,SortableJS/Sortable,12105,54,0.0044609665427509295
R_kgDOKzRn1w,ml-explore/mlx,13686,61,0.0044571094549174335
MDEwOlJlcG9zaXRvcnk0NDU3MTcxOA==,vuejs/awesome-vue,28719,128,0.004456979699850273
MDEwOlJlcG9zaXRvcnkyMzY3NTAzNTQ=,bradtraversy/vanillawebprojects,16413,73,0.004447693901175897
MDEwOlJlcG9zaXRvcnkzNTI5MzMxNDA=,ToolJet/ToolJet,28107,125,0.004447290710499164
MDEwOlJlcG9zaXRvcnkxNjEwMTIwMTk=,jellyfin/jellyfin,29345,130,0.004430056227636736
MDEwOlJlcG9zaXRvcnk5MzExMzU=,Leaflet/Leaflet,16486,73,0.00442799951473978
MDEwOlJlcG9zaXRvcnk2MzIyNjU4OA==,marmelab/react-admin,16947,75,0.0044255620463798905
MDEwOlJlcG9zaXRvcnkyNTAyMTMyODY=,huggingface/datasets,16062,71,0.00442037106213423
MDEwOlJlcG9zaXRvcnkyNjYyMzExNDk=,logseq/logseq,31220,138,0.004420243433696349
MDEwOlJlcG9zaXRvcnkzMTE2ODMzOTA=,WerWolv/ImHex,38482,170,0.00441764981030092
R_kgDOIicM-w,twentyhq/twenty,14275,63,0.004413309982486865
R_kgDOIpvk-w,oobabooga/text-generation-webui,36068,159,0.004408339802595098
